movie title,Run Time,Rating,User Rating,Generes,Overview,Keywords,Director,Top 5 Casts,Writer,year,path
Joy,"$60,000,000 (estimated)",6.6,136K,"['Biography', 'Drama']","Joy is the story of the title character, who rose to become founder and matriarch of a powerful family business dynasty.","['female inventor', 'sales pitch', 'parking lot', 'female name in title', 'pennsylvania', 'new jersey', 'live broadcast', 'tv studio', 'telephone call', 'christmas party']",David O. Russell,"['Annie Mumolo', 'Jennifer Lawrence', 'Robert De Niro', 'Bradley Cooper', 'David O. Russell']",David O. Russell,(I) (2015),/title/tt2446980/
Ginger Snaps,"$5,000,000 (estimated)",6.8,47K,"['Drama', 'Fantasy', 'Horror']","Two death-obsessed sisters, outcasts in their suburban neighborhood, must deal with the tragic consequences when one of them is bitten by a deadly werewolf.","['werewolf', 'full moon', 'belly button piercing', 'obsessed with death', 'coming of age', 'halloween party', 'goth girl', 'sister sister relationship', 'suicide pact', 'male rape victim']",John Fawcett,"['John Fawcett', 'Emily Perkins', 'Katharine Isabelle', 'Kris Lemche', 'John Fawcett']",Karen Walton,-2000,/title/tt0210070/
The Gambler,1 hour 51 minutes,6,70K,"['Crime', 'Drama', 'Thriller']","Literature professor and gambler Jim Bennett's debt causes him to borrow money from his mother and a loan shark. Further complicating his situation, is his relationship with one of his students. Will Bennett risk his life for a second chance?","['gambler', 'gambling', 'gambling debt', 'gambling addiction', 'younger version of character', 'identity crisis', 'neo noir', 'man tied up', 'tied to chair', ""character repeats someone else's dialogue""]",Rupert Wyatt,"['James Toback', 'Mark Wahlberg', 'Jessica Lange', 'John Goodman', 'Rupert Wyatt']",William Monahan,(III) (2014),/title/tt2039393/
Shattered Glass,"$6,000,000 (estimated)",7.2,35K,"['Drama', 'History']",The story of a young journalist who fell from grace when it was discovered he fabricated over half of his articles from the publication The New Republic magazine.,"['fabricated facts', 'journalistic fraud', 'writer', 'magazine', 'journalist', 'the new republic', 'stephen glass', 'editor', ""forbes' digital"", 'scandal']",Billy Ray,"['Billy Ray', 'Hayden Christensen', 'Chloë Sevigny', 'Steve Zahn', 'Billy Ray']",Buzz Bissinger,-2003,/title/tt0323944/
"Madrid, 1987",1 hour 45 minutes,6.2,2K,['Drama'],"Two characters: old and young; teacher and pupil; man and woman. Four walls within which they conjure intellectualism, relive the profession (journalism), explore politics and discover each other.","['locked in a bathroom', 'female in a shower', 'male nudity', 'male pubic hair', 'female frontal nudity', 'pubic hair', 'hand on breast', 'female star appears nude', 'male star appears nude', 'standing on tip toes']",David Trueba,"['José Sacristán', 'María Valverde', 'Ramon Fontserè', 'David Trueba', 'David Trueba']",David Trueba,-2011,/title/tt1760980/
I Am Sam,2 hours 12 minutes,7.6,150K,['Drama'],A mentally handicapped man fights for custody of his 7-year-old daughter and in the process teaches his cold-hearted lawyer the value of love and family.,"['child custody', 'single father', 'custody battle', 'foster parent', 'father daughter relationship', 'hatred', 'overhead camera shot', 'watching tv', 'love', 'lawyer']",Jessie Nelson,"['Jessie Nelson', 'Sean Penn', 'Michelle Pfeiffer', 'Dakota Fanning', 'Jessie Nelson']",Kristine Johnson,-2001,/title/tt0277027/
What to Expect When You're Expecting,"$40,000,000 (estimated)",5.7,73K,"['Comedy', 'Drama', 'Romance']","Follows the lives of five interconnected couples as they experience the thrills and surprises of having a baby and realize that no matter what you plan for, life does not always deliver what is expected.","['repetition in title', 'pregnancy', 'photographer', 'baby', 'expecting twins', 'f rated', 'chick flick', 'miscarriage', 'watching a video on a computer', 'underwater scene']",Kirk Jones,"['Heather Hach', 'Heidi Murkoff', 'Cameron Diaz', 'Matthew Morrison', 'J. Todd Smith']",Shauna Cross,-2012,/title/tt1586265/
Saving Mr. Banks,"$35,000,000 (estimated)",7.5,161K,"['Biography', 'Comedy', 'Drama']","Author P.L. Travers reflects on her childhood after reluctantly meeting with Walt Disney, who seeks to adapt her Mary Poppins books for the big screen.","['disney', 'author', 'loss of father', 'reference to walt disney', 'suppression of emotion', 'uncompromising attitude', 'dysfunctional family', 'mistrust', 'making of a movie', 'father daughter relationship']",John Lee Hancock,"['Sue Smith', 'Emma Thompson', 'Tom Hanks', 'Annie Rose Buckley', 'John Lee Hancock']",Kelly Marcel,-2013,/title/tt2140373/
Giant,"$5,400,000 (estimated)",7.6,39K,"['Drama', 'Western']",Sprawling epic covering the life of a Texas cattle rancher and his family and associates.,"['rancher', 'epic', 'texas', 'oil', 'rivalry', 'racism', 'nouveaux riches', 'mexican american', 'cattle ranch', 'male objectification']",George Stevens,"['Fred Guiol', 'Ivan Moffat', 'Elizabeth Taylor', 'Rock Hudson', 'James Dean']",Edna Ferber,-1956,/title/tt0049261/
Swimming Pool,"$10,130,108",6.7,46K,"['Crime', 'Drama', 'Mystery']","A British mystery author visits her publisher's home in the South of France, where her interaction with his unusual daughter sets off some touchy dynamics.","['swimming', 'nude swimming', 'female full frontal nudity', 'female rear nudity', 'writer', 'swimming pool', 'murder', 'erotic thriller', 'digging a grave', 'bilingual']",François Ozon,"['Emmanuèle Bernheim', ""Sionann O'Neill"", 'Charlotte Rampling', 'Charles Dance', 'Ludivine Sagnier']",François Ozon,-2003,/title/tt0324133/
The Queen,"£9,800,000 (estimated)",7.3,110K,"['Biography', 'Drama']","After the death of Princess Diana, Queen Elizabeth II struggles with her reaction to a sequence of events nobody could have predicted.","['queen elizabeth ii character', 'based on real person', 'united kingdom', 'scotland', 'head of state', 'prime minister', 'monarchy', 'castle', 'political drama', 'portrait']",Stephen Frears,"['Helen Mirren', 'Michael Sheen', 'James Cromwell', 'Stephen Frears', 'Peter Morgan']",Peter Morgan,-2006,/title/tt0436697/
Malcolm X,"$33,000,000 (estimated)",7.7,94K,"['Biography', 'Drama', 'History']","Biographical epic of the controversial and influential Black Nationalist leader, from his early life and career as a small-time gangster, to his ministry as a member of the Nation of Islam.","['islam', 'nation of islam', 'black activist', 'african american', 'civil rights', 'civil rights movement', 'based on autobiography', 'ku klux klan', 'baseball cap', 'politics']",Spike Lee,"['Spike Lee', 'Alex Haley', 'Denzel Washington', 'Angela Bassett', 'Delroy Lindo']",Arnold Perl,-1992,/title/tt0104797/
Snowden,2 hours 14 minutes,7.3,151K,"['Biography', 'Crime', 'Drama']","The NSA's illegal surveillance techniques are leaked to the public by one of the agency's employees, Edward Snowden, in the form of thousands of classified documents distributed to the press.","['internet', 'mass surveillance', 'nsa', 'whistleblower', 'surveillance state', 'journalism', 'based on true story', 'based on real person', 'cryptography', 'wikileaks']",Oliver Stone,"['Oliver Stone', 'Luke Harding', 'Joseph Gordon-Levitt', 'Shailene Woodley', 'Melissa Leo']",Kieran Fitzgerald,-2016,/title/tt3774114/
The Last Detail,1 hour 44 minutes,7.5,25K,"['Comedy', 'Drama']","Two Navy men are ordered to bring a young offender to prison, but decide to show him one last good time along the way.","['road trip', 'foot chase', 'attempted escape', 'male bonding', 'columbia tristar', 'navy', 'train', 'virginia', 'shore patrol', 'new york city']",Hal Ashby,"['Darryl Ponicsan', 'Jack Nicholson', 'Randy Quaid', 'Otis Young', 'Hal Ashby']",Robert Towne,-1973,/title/tt0070290/
Battle of the Sexes,2 hours 1 minute,6.7,55K,"['Biography', 'Comedy', 'Drama']",The true story of the 1973 tennis match between World number one Billie Jean King and ex-champ and serial hustler Bobby Riggs.,"['tennis player', 'lesbianism', '1970s', 'tennis', 'tennis match', 'battle of the sexes', 'gender equality', 'lesbian affair', 'exhibition match', 'year 1973']",Jonathan Dayton,"['Simon Beaufoy', 'Emma Stone', 'Steve Carell', 'Andrea Riseborough', 'Jonathan Dayton']",Valerie Faris,-2017,/title/tt4622512/
We Bought a Zoo,"$50,000,000 (estimated)",7.1,143K,"['Comedy', 'Drama', 'Family']","Set in Southern California, a father moves his young family to the countryside to renovate and re-open a struggling zoo.","['based on true story', 'zoo', 'inspection', 'family relationships', 'brother sister relationship', 'peacock', 'school expulsion', 'animal escapes zoo', 'animal death', 'widowed father']",Cameron Crowe,"['Cameron Crowe', 'Benjamin Mee', 'Matt Damon', 'Scarlett Johansson', 'Thomas Haden Church']",Aline Brosh McKenna,-2011,/title/tt1389137/
La Bamba,"$6,500,000 (estimated)",6.9,33K,"['Biography', 'Drama', 'Music']",Biographical story of the rise from nowhere of early rock and roll singer Ritchie Valens who died at age 17 in a plane crash with Buddy Holly and The Big Bopper.,"['interracial romance', 'hispanic', 'racism', 'interracial relationship', 'national film registry', 'reference to the grand canyon', 'yaqui indian', 'mother son relationship', 'san fernando valley', 'tattoo']",Luis Valdez,"['Lou Diamond Phillips', 'Esai Morales', 'Rosanna DeSoto', 'Luis Valdez', 'Luis Valdez']",Luis Valdez,-1987,/title/tt0093378/
Dancer in the Dark,2 hours 20 minutes,7.9,109K,"['Crime', 'Drama', 'Musical']",An Eastern European US immigrant with a love for musicals has to cope with the gradual loss of her vision.,"['singing', 'factory', 'czech immigrant', 'tragedy', 'daydream', 'dancing', 'secret', 'reference to oldrich novy', 'ends with quotation', 'female protagonist']",Lars von Trier,"['Sjón', 'Björk', 'Catherine Deneuve', 'David Morse', 'Lars von Trier']",Lars von Trier,-2000,/title/tt0168629/
The Young Victoria,"$35,000,000 (estimated)",7.2,62K,"['Biography', 'Drama', 'History']","A dramatization of the turbulent first years of Queen Victoria's rule, and her enduring romance with Prince Albert.","['princess', 'courtship', 'wedding', 'queen of england', 'queen victoria character', 'male and female protagonists', 'stepfather stepdaughter relationship', 'political marriage', 'cousin cousin relationship', 'cousin relationship']",Jean-Marc Vallée,"['Emily Blunt', 'Rupert Friend', 'Paul Bettany', 'Jean-Marc Vallée', 'Julian Fellowes']",Julian Fellowes,-2009,/title/tt0962736/
Varsity Blues,1 hour 46 minutes,6.5,46K,"['Comedy', 'Drama', 'Romance']",A back-up quarterback is chosen to lead a Texas football team to victory after the star quarterback is injured.,"['small town', 'football stadium', 'football practice', 'scholarship', 'coming of age', 'high school athlete', 'football player', 'athletic scholarship', 'tough girl', 'female frontal nudity']",Brian Robbins,"['James Van Der Beek', 'Jon Voight', 'Paul Walker', 'Brian Robbins', 'W. Peter Iliff']",W. Peter Iliff,-1999,/title/tt0139699/
Spanglish,2 hours 11 minutes,6.4,84K,"['Comedy', 'Drama', 'Romance']","A woman and her daughter emigrate from Mexico for a better life in America, where they start working for a family where the patriarch is a newly celebrated chef with an insecure wife.","['car', 'cadillac', 'cadillac escalade', 'jeep', 'jeep grand cherokee', 'convertible', 'audi', 'audi a4', 'one word title', 'written by director']",James L. Brooks,"['Adam Sandler', 'Téa Leoni', 'Paz Vega', 'James L. Brooks', 'James L. Brooks']",James L. Brooks,-2004,/title/tt0371246/
Stick It,1 hour 43 minutes,6.3,29K,"['Comedy', 'Drama', 'Sport']","After a run-in with the law, Haley Graham (Missy Peregrym) is forced to return to the world from which she fled some years ago. Enrolled in an elite gymnastics program run by the legendary Burt Vickerman (Jeff Bridges), Haley's rebellious attitude gives way to something that just... Read all","['deception', 'title directed by female', 'teen movie', 'gymnastics sport', 'tomboy', 'other sport', 'teen sport', 'gymnastics', 'gymnast', 'texas']",Jessica Bendinger,"['Missy Peregrym', 'Jeff Bridges', 'Vanessa Lengies', 'Jessica Bendinger', 'Jessica Bendinger']",Jessica Bendinger,-2006,/title/tt0430634/
Deception,1 hour 47 minutes,6,39K,"['Crime', 'Drama', 'Mystery']","An accountant is introduced to a mysterious sex club known as The List by his lawyer friend. But in this new world, he soon becomes the prime suspect in a woman's disappearance and a multi-million dollar heist.","['switched identities', 'heist', 'erotic thriller', 'scam', 'love at first sight', 'identity theft', 'identity swap', 'deception', 'betrayal', 'female police officer']",Marcel Langenegger,"['Hugh Jackman', 'Ewan McGregor', 'Michelle Williams', 'Marcel Langenegger', 'Mark Bomback']",Mark Bomback,-2008,/title/tt0800240/
Deception,1 hour 45 minutes,5.5,708,['Drama'],"An American novelist living for a time in London converses with his wife, his mistress, and other female characters he may have dreamed up.",[],Arnaud Desplechin,"['Julie Peyr', 'Philip Roth', 'Denis Podalydès', 'Léa Seydoux', 'Emmanuelle Devos']",Arnaud Desplechin,-2008,/title/tt0800240/
Deception,1 hour 30 minutes,5,2.4K,"['Mystery', 'Thriller']","After her businessman husband dies suspiciously in a Mexican plane crash, his widow begins to investigate his labyrinthine financial dealings, not all of which are legal.","['shower', 'female nudity', 'sex scene', 'disney', 'paramount', 'alliance atlantis', 'bank', 'mexico', 'vera cruz mexico', 'los angeles california']",Graeme Clifford,"['Michael Thomas', 'Andie MacDowell', 'Liam Neeson', 'Viggo Mortensen', 'Graeme Clifford']",Robert Dillon,-2008,/title/tt0800240/
Men of Honor,"$32,000,000 (estimated)",7.2,116K,"['Biography', 'Drama']","The story of Carl Brashear, the first African-American U.S. Navy Diver, and the man who trained him.","['african american', 'determination', 'racial discrimination', '1960s', 'hatred', 'prosthetic leg', 'u.s. navy', 'father son relationship', 'flashback', 'husband wife relationship']",George Tillman Jr.,"['Cuba Gooding Jr.', 'Robert De Niro', 'Charlize Theron', 'George Tillman Jr.', 'Scott Marshall Smith']",Scott Marshall Smith,-2000,/title/tt0203019/
Georgetown,1 hour 39 minutes,6.1,2.8K,"['Biography', 'Crime', 'Drama']","Ulrich Mott, an ambitious social climber, marries a wealthy widow in Washington D.C. in order to mix with powerful political players.","['con artist', 'social climber', 'murder', 'german american', 'washington d.c.', 'scandal', 'marriage', 'husband wife relationship', 'socialite', 'begins with text']",Christoph Waltz,"['Franklin Foer', 'Christoph Waltz', 'Vanessa Redgrave', 'Annette Bening', 'Christoph Waltz']",David Auburn,-2019,/title/tt4669252/
Henry: Portrait of a Serial Killer,"$111,000 (estimated)",7,36K,"['Biography', 'Crime', 'Drama']","Arriving in Chicago, Henry moves in with ex-con acquaintance Otis and starts schooling him in the ways of the serial killer.","['murder', 'incest', 'serial killer', 'murder of family', 'character name in title', ""lead actor's first film"", 'dark past', 'grindhouse film', 'female stockinged legs', 'pantyhose']",John McNaughton,"['John McNaughton', 'Michael Rooker', 'Tracy Arnold', 'Tom Towles', 'John McNaughton']",Richard Fire,-1986,/title/tt0099763/
Meet John Doe,not-released,7.6,14K,"['Comedy', 'Drama', 'Romance']","A penniless drifter (Gary Cooper) is recruited by an ambitious columnist (Barbara Stanwyck) to impersonate a non-existent person who said he'd be committing suicide as a protest, and a social movement begins.","['media frenzy', 'politics', 'media', 'typewriter', 'fired from a job', 'finger across throat', 'sign painter', 'free press', 'newspaper business', 'three word title']",Frank Capra,"['Robert Presnell Sr.', 'Robert Riskin', 'Gary Cooper', 'Barbara Stanwyck', 'Edward Arnold']",Richard Connell,-1941,/title/tt0033891/
Single White Female,"$16,000,000 (estimated)",6.4,37K,"['Drama', 'Thriller']",A woman advertising for a new roommate finds that something very strange is going on with the tenant who decides to move in.,"['female nudity', 'female star appears nude', 'roommate', 'female masturbation', 'bound and gagged', 'jealousy', 'oral sex', 'look alike', 'fellatio', 'personality disorder']",Barbet Schroeder,"['Don Roos', 'Bridget Fonda', 'Jennifer Jason Leigh', 'Steven Weber', 'Barbet Schroeder']",John Lutz,-1992,/title/tt0105414/
A Monster Calls,"$43,000,000 (estimated)",7.4,88K,"['Adventure', 'Drama', 'Family']",A boy seeks the help of a tree monster to cope with his single mother's terminal illness.,"['telling a story', 'monster', 'boy', 'terminal illness', 'nightmare', 'single mother', 'mother son relationship', 'dream sequence', 'close up of eyes', 'sketching']",J.A. Bayona,"['Siobhan Dowd', 'Lewis MacDougall', 'Sigourney Weaver', 'Felicity Jones', 'J.A. Bayona']",Patrick Ness,-2016,/title/tt3416532/
Inland Empire,"$1,043,910",6.8,57K,"['Drama', 'Fantasy', 'Mystery']","As an actress begins to adopt the persona of her character in a film, her world becomes nightmarish and surreal.","['alternate reality', 'stabbing', 'experimental film', 'shooting', 'screaming in horror', 'loss of identity', 'homicide', 'weird behavior', 'danger', 'evil']",David Lynch,"['Karolina Gruszka', 'Krzysztof Majchrzak', 'Grace Zabriskie', 'David Lynch', 'David Lynch']",David Lynch,-2006,/title/tt0460829/
The Skeleton Key,"$43,000,000 (estimated)",6.5,114K,"['Drama', 'Horror', 'Mystery']",A hospice nurse working at a spooky New Orleans plantation home finds herself entangled in a mystery involving the house's dark past.,"['southern gothic', 'hoodoo', 'bound and gagged', 'soul transference', 'surprise ending', 'double barreled shotgun', 'transhumanism', 'bad guys win', 'three word title', 'trumpet']",Iain Softley,"['Kate Hudson', 'Peter Sarsgaard', 'Joy Bryant', 'Iain Softley', 'Ehren Kruger']",Ehren Kruger,-2005,/title/tt0397101/
The Wet Parade,not-released,6.3,503,"['Drama', 'History', 'Romance']",The evils of alcohol before and during prohibition become evident as we see its effects on the rich Chilcote family.,"['prohibition', 'liquor', 'alcoholism', 'alcoholic', 'treasury agent', 'new york city', 'author', 'murder', 'suicide', 'reporter']",Victor Fleming,"['Upton Sinclair', 'Dorothy Jordan', 'Lewis Stone', 'Neil Hamilton', 'Victor Fleming']",John Lee Mahin,-1932,/title/tt0023685/
Big Night,"$4,100,000 (estimated)",7.3,20K,"['Drama', 'Romance']","New Jersey, 1950s. Two brothers run an Italian restaurant. Business is not going well as a rival Italian restaurant is out-competing them. In a final effort to save the restaurant, the brothers plan to put on an evening of incredible food.","['feast', 'italian restaurant', 'timpano', 'business competitor', 'failing business', 'back seamed stockings', 'heels', 'timeframe 1950s', 'restaurant', 'italian']",Campbell Scott,"['Stanley Tucci', 'Joseph Tropiano', 'Tony Shalhoub', 'Stanley Tucci', 'Marc Anthony']",Stanley Tucci,-1996,/title/tt0115678/
A Christmas Story Christmas,not-released,no-rating,0,"['Animation', 'Comedy', 'Drama']","Follows Ralphie, now adult, who returns to the house on Cleveland street to give his kids a magical Christmas like the one he had as a child, reconnecting with childhood friends, and reconciling the passing of his Old Man.","['third part', 'mexico', 'hungary']",Clay Kaytis,"['Erinn Hayes', 'Peter Billingsley', 'Zack Ward', 'Clay Kaytis', 'Nick Schenk']",Nick Schenk,-2022,/title/tt17220704/
Pink Floyd: The Wall,"$12,000,000 (estimated)",8,80K,"['Drama', 'Fantasy', 'Music']",A confined but troubled rock star descends into madness in the midst of his physical and social isolation from everyone.,"['drugs', 'loss of father', 'adolescence', 'smashing a tv set', 'smashing a window', 'musician', 'rock musician', 'cheating wife', ""rock 'n' roll"", 'marriage']",Alan Parker,"['Bob Geldof', 'Christine Hargreaves', 'James Laurenson', 'Alan Parker', 'Roger Waters']",Roger Waters,-1982,/title/tt0084503/
Demolition,1 hour 41 minutes,7,99K,"['Comedy', 'Drama']","A successful investment banker struggles after losing his wife in a tragic car crash. With the help of a customer service rep and her young son, he starts to rebuild, beginning with the demolition of the life he once knew.","['grief', 'father in law', 'death of wife', 'father in law son in law relationship', 'car accident', 'widower', 'honesty', 'letter', 'psychology', 'grave']",Jean-Marc Vallée,"['Jake Gyllenhaal', 'Naomi Watts', 'Chris Cooper', 'Jean-Marc Vallée', 'Bryan Sipe']",Bryan Sipe,-2015,/title/tt1172049/
Wild Orchid,"$11,060,485",4.5,12K,"['Drama', 'Romance']",A female lawyer becomes mesmerized by a self-made millionaire during an encounter in Rio setting off a series of erotic encounters.,"['fear of intimacy', 'sex scene', 'watching sex', 'lust', 'female frontal nudity', 'rio de janeiro brazil', 'passion', 'kissing while having sex', 'female lawyer', 'sexy female lawyer']",Zalman King,"['Zalman King', 'Mickey Rourke', 'Jacqueline Bisset', 'Carré Otis', 'Zalman King']",Patricia Louisianna Knop,-1989,/title/tt0100934/
Dreamgirls,"$70,000,000 (estimated)",6.5,74K,"['Drama', 'Music', 'Musical']","A trio of black female soul singers cross over to the pop charts in the early 1960s, facing their own personal struggles along the way.","['card game', 'jazz', 'new york city', 'theater', 'theater audience', 'tv news', 'tv show', 'television studio', 'watching tv', 'detroit']",Bill Condon,"['Bill Condon', 'Beyoncé', 'Jamie Foxx', 'Eddie Murphy', 'Bill Condon']",Tom Eyen,-2006,/title/tt0443489/
The Player,"$8,000,000 (estimated)",7.5,60K,"['Comedy', 'Crime', 'Drama']","A Hollywood studio executive is being sent death threats by a writer whose script he rejected, but which one?","['hollywood', 'multiple cameos', 'long take', 'film industry', 'male nudity', 'reference to roddy mcdowall', 'reference to jimmy smits', 'reference to nelson mandela', 'reference to winona ryder', 'tracking shot']",Robert Altman,"['Tim Robbins', 'Greta Scacchi', 'Fred Ward', 'Robert Altman', 'Michael Tolkin']",Michael Tolkin,-1992,/title/tt0105151/
Passing,not-released,6.7,14K,['Drama'],"""Passing"" follows the unexpected reunion of two high school friends, whose renewed acquaintance ignites a mutual obsession that threatens both of their carefully constructed realities.","['passing for white', 'race relations', 'childhood', 'year 1929', 'based on novel', 'racism', 'african american', 'bechdel test passed', 'interracial relationship', 'mixed race']",Rebecca Hall,"['Nella Larsen', 'Tessa Thompson', 'Ruth Negga', 'André Holland', 'Rebecca Hall']",Rebecca Hall,(I) (2021),/title/tt8893974/
The Postcard Killings,"$181,415",5.7,11K,"['Crime', 'Drama', 'Thriller']",A New York detective investigates the death of his daughter who was murdered while on her honeymoon in London; he recruits the help of a Scandinavian journalist when other couples throughout Europe suffer a similar fate.,"['serial killer', 'postcard', 'announcing a murder', 'art lover', 'classical art', 'veteran cop', 'daughter murdered', 'hunt for a serial killer', 'police protagonist', 'police investigation']",Danis Tanovic,"['Ellen Furman', 'Liza Marklund', 'Jeffrey Dean Morgan', 'Famke Janssen', 'Cush Jumbo']",Andrew Stern,-2020,/title/tt4106514/
The Wanderers,"$14,492",7.3,11K,"['Crime', 'Drama', 'Romance']","The Wanderers is a teenage, Italian gang in Bronx, NYC, 1963. They have their confrontations with other gangs. Drugs and weapons are uncool. Adult life awaits them.","['pubic hair', 'male pubic hair', 'bare chested male', 'teenage sex', 'prostitute', 'copping a feel', 'fully clothed sex', 'interrupted sex', 'film starts with sex', 'sex scene']",Philip Kaufman,"['Rose Kaufman', 'Philip Kaufman', 'Ken Wahl', 'Karen Allen', 'John Friedrich']",Richard Price,-1979,/title/tt0080117/
Mermaids,1 hour 50 minutes,6.7,32K,"['Comedy', 'Drama', 'Romance']","An unconventional single mother relocates with her two daughters to a small Massachusetts town in 1963, where a number of events and relationships both challenge and strengthen their familial bonds.","['single mother', 'swimming pool', 'year 1964', 'female protagonist', 'teenage girl', 'sister sister relationship', 'loss of virginity', 'pregnancy scare', 'coming of age', 'catholic']",Richard Benjamin,"['June Roberts', 'Cher', 'Bob Hoskins', 'Winona Ryder', 'Richard Benjamin']",Patty Dann,-1990,/title/tt0100140/
Midnight Express,"$2,300,000 (estimated)",7.5,79K,"['Biography', 'Crime', 'Drama']","Billy Hayes, an American college student, is caught smuggling drugs out of Turkey and thrown into prison.","['watching someone masturbate', 'social masturbation', '1970s', 'gay kiss', 'prison drama', 'prison', 'torture', 'escape', 'lawyer', 'court']",Alan Parker,"['Billy Hayes', 'William Hoffer', 'Brad Davis', 'Irene Miracle', 'Bo Hopkins']",Oliver Stone,-1978,/title/tt0077928/
Safe Haven,"$28,000,000 (estimated)",6.6,110K,"['Drama', 'Romance', 'Thriller']","A young woman with a mysterious past lands in Southport, North Carolina where her bond with a widower forces her to confront the dark secret that haunts her.","['secret', 'north carolina', 'widower', 'bicycle', 'falling off a bicycle', 'based on novel', 'bikini', 'hooded sweatshirt', 'alcoholic cop', 'child in jeopardy']",Lasse Hallström,"['Gage Lansky', 'Nicholas Sparks', 'Julianne Hough', 'Josh Duhamel', 'Cobie Smulders']",Dana Stevens,(I) (2013),/title/tt1702439/
October Sky,"$25,000,000 (estimated)",7.8,90K,"['Biography', 'Drama', 'Family']","The true story of Homer Hickam, a coal miner's son who was inspired by the first Sputnik launch to take up rocketry against his father's wishes.","['alcohol', 'rocket', 'hope', 'competition', 'nerd', 'miner', 'theft', 'jealousy', 'scientist', 'drunkenness']",Joe Johnston,"['Lewis Colick', 'Jake Gyllenhaal', 'Chris Cooper', 'Laura Dern', 'Joe Johnston']",Homer H. Hickam Jr.,-1999,/title/tt0132477/
Peter Rabbit 2: The Runaway,"$45,000,000 (estimated)",6.2,11K,"['Adventure', 'Comedy', 'Crime']","Thomas and Bea are now married and living with Peter and his rabbit family. Bored of life in the garden, Peter goes to the big city, where he meets shady characters and ends up creating chaos for the whole family.","['sequel', 'rabbit', 'triplets', 'train', 'pig', 'live action cgi hybrid', 'second part', 'half dressed cartoon animal', 'barefoot cartoon animal', 'marriage']",Will Gluck,"['Patrick Burleigh', 'Beatrix Potter', 'Rose Byrne', 'Domhnall Gleeson', 'David Oyelowo']",Will Gluck,-2021,/title/tt8376234/
Witness for the Prosecution,"$3,000,000 (estimated)",8.4,123K,"['Crime', 'Drama', 'Mystery']",A veteran British barrister must defend his client in a murder trial that has surprise after surprise.,"['courtroom drama', 'lawyer', 'defense attorney', 'courtroom', 'twist ending', 'prosecution', 'alibi', 'trial', 'barrister', 'witness for the prosecution']",Billy Wilder,"['Billy Wilder', 'Harry Kurnitz', 'Tyrone Power', 'Marlene Dietrich', 'Charles Laughton']",Agatha Christie,-1957,/title/tt0051201/
The Straight Story,"$10,000,000 (estimated)",8,90K,"['Biography', 'Drama']",An old man makes a long journey by lawnmower to mend his relationship with an ill brother.,"['elderly protagonist', 'road trip', ""lead actor's last film"", 'lawn mower', 'old man', 'takes father to a doctor', 'determination', 'inability to drive', 'cigar smoking', 'iowa']",David Lynch,"['Mary Sweeney', 'Richard Farnsworth', 'Sissy Spacek', 'Jane Galloway Heitz', 'David Lynch']",John Roach,-1999,/title/tt0166896/
The Dead Zone,"$10,000,000 (estimated)",7.2,69K,"['Drama', 'Horror', 'Sci-Fi']",A man awakens from a coma to discover he has a psychic ability.,"['coma', 'car accident', 'vision', 'evil politician', 'corrupt politician', 'senatorial campaign', 'moral dilemma', 'cult director', 'stormy night', 'truck car collision']",David Cronenberg,"['Jeffrey Boam', 'Christopher Walken', 'Brooke Adams', 'Tom Skerritt', 'David Cronenberg']",Stephen King,-1983,/title/tt0085407/
Trust,not-released,5.3,1.8K,"['Drama', 'Romance', 'Thriller']","In this sexy and twisty ride, New York gallery owner Brooke and her husband Owen each face exceptional temptations, with most unexpected results.","['infidelity', 'cheating husband', 'cheating wife', 'husband wife relationship', 'adulterous husband', 'adulterous wife', 'extramarital affair', 'consensual sex', 'paris france', 'adultery']",Brian DeCubellis,"['K.S. Bruce', 'Brian DeCubellis', 'Victoria Justice', 'Matthew Daddario', 'Katherine McNamara']",Kristen Lazarian,(II) (2021),/title/tt3986420/
Thelma,1 hour 56 minutes,7,32K,"['Drama', 'Fantasy', 'Horror']",A confused religious girl tries to deny her feelings for a female friend who's in love with her. This causes her suppressed subconsciously-controlled psychokinetic powers to reemerge with devastating results.,"['underwater scene', 'first lesbian experience', 'lesbian attraction', 'supernatural power', 'flashback', 'university', 'teenage sexuality', 'female protagonist', 'cigarette smoking', 'female masturbation']",Joachim Trier,"['Joachim Trier', 'Eili Harboe', 'Kaya Wilkins', 'Henrik Rafaelsen', 'Joachim Trier']",Eskil Vogt,-2017,/title/tt6304046/
Velvet Goldmine,"$1,053,788",6.9,36K,"['Drama', 'Music']","In 1984, British journalist Arthur Stuart investigates the career of 1970s glam superstar Brian Slade, who was heavily influenced in his early years by hard-living and rebellious American singer Curt Wild.","['homosexuality', 'homoeroticism', 'broach', 'male wearing makeup', 'recovering drug addict', 'interview', 'reference to oscar wilde', 'rock band', 'male full frontal nudity', 'glam rock']",Todd Haynes,"['Todd Haynes', 'Ewan McGregor', 'Jonathan Rhys Meyers', 'Christian Bale', 'Todd Haynes']",James Lyons,-1998,/title/tt0120879/
