movie title,Run Time,Rating,User Rating,Generes,Overview,Keywords,Director,Top 5 Casts,Writer,year,path
Batman Beyond,not-released,5.3,13,['Action'],"As Terry McGinnis returns to Gotham, he must become Batman to fight the forces of evil, bringing him face-to-face with villains such as The Phantasm and The Black Mask.","['dc comics', 'fan film', 'batman beyond character', 'terry mcginnis character', 'gotham city', 'batman character', 'based on comic book', 'based on tv series', 'black mask character', 'legacy character']",Brock Zych,"['Wyatt Brewer', 'Samuel P. Espinoza', 'Ryan Golden', 'Brock Zych', 'Brock Zych']",Brock Zych,-2017,/title/tt7899164/
Top Dog,1 hour 26 minutes,4.1,3.5K,"['Action', 'Comedy', 'Crime']","With his cop companion shot and killed by terrorists, Reno The Dog pairs up with tough cop Jake in thwarting the criminal organization.","['slimehouse', 'tough cop', 'terrorist', 'dog', 'dog movie', 'racism', 'clown', 'police captain', 'death', 'violence']",Aaron Norris,"['Tim Grayem', 'Ron Swanson', 'Chuck Norris', 'Michele Lamar Richards', 'Erik von Detten']",Aaron Norris,-1995,/title/tt0114697/
Johan Falk: GSI - Gruppen för särskilda insatser,1 hour 58 minutes,6.9,3.9K,"['Action', 'Crime', 'Thriller']","Policeman Johan Falk returns to Gothenburg and starts service at the successful special service GSI, but the relation between the unit and the criminals introduces him to a world he never thought existed.","['gothenburg sweden', 'firearm', 'swedish criminal', 'killing', 'shootout', 'swedish police', 'gangster', 'police officer killed', 'sequel', 'part of series']",Anders Nilsson,"['Joakim Hansson', 'Jakob Eklund', 'Joel Kinnaman', 'Mikael Tornving', 'Anders Nilsson']",Anders Nilsson,-2009,/title/tt1295905/
Brake,1 hour 32 minutes,6,12K,"['Action', 'Thriller']",A Secret Service Agent is held captive in the trunk of a car and endures mental and physical torture as terrorists attempt to extract information for their plot against the President of the United States.,"['one man film', 'secret service agent', 'terrorist', 'torture', 'chamberplay', 'interrogation', 'husband wife relationship', 'surprise ending', 'person in a car trunk', 'male protagonist']",Gabe Torres,"['Timothy Mannion', 'Stephen Dorff', 'Chyler Leigh', 'JR Bourne', 'Gabe Torres']",Andrew Hilton,(I) (2012),/title/tt1990181/
The Devil's 8,not-released,5,391,"['Action', 'Crime', 'Drama']",A federal agent rounds up eight convicts to help fight a vicious moonshine gang.,"['b movie', 'song', 'singer', 'singing', 'song in title', 'henchman', 'cigarette smoking', 'deception', 'gang member', 'gang leader']",Burt Topper,"['Willard Huyck', 'John Milius', 'Christopher George', 'Fabian', 'Tom Nardini']",James Gordon White,-1969,/title/tt0064231/
The Female Bunch,1 hour 26 minutes,4.3,438,"['Action', 'Crime', 'Drama']","After a string of bad times with men, Sandy tries to kill herself. Co-waitress Libby saves her and takes her to meet some female friends of hers who live on a ranch in the desert. Grace, the leader of the gang, puts Sandy through her initiation and they get on with the real job o... Read all","['psychotronic film', 'trash', 'timeframe 1960s', 'ranch', 'female protagonist', 'lesbianism', 'female nudity', 'u.s. mexico border', 'shower', 'racial slur']",Al Adamson,"['Jale Lockwood', 'Brent Nimrod', 'Lon Chaney Jr.', 'Russ Tamblyn', 'Jennifer Bishop']",Raphael Nussbaum,-1971,/title/tt0064321/
Amityville Uprising,not-released,2.2,245,"['Action', 'Crime', 'Horror']","A chemical blast at a military base sets off a supernatural disaster in this tense action-horror thriller. As Sgt. Dash tries to keep the peace at the local police station, the explosion unleashes a toxic acid rain.",[],Thomas J. Churchill,"['Scott C. Roe', 'Tank Jones', 'Mike Ferguson', 'Thomas J. Churchill', 'Thomas J. Churchill']",Thomas J. Churchill,-2022,/title/tt14083308/
Junglee,1 hour 55 minutes,5.5,2K,"['Action', 'Adventure', 'Thriller']","The story revolves around a vet, who on his homecoming to his father's elephant reserve, encounters and fights an international poachers racket.",['father'],Chuck Russell,"['Adam Prince', 'Chuck Russell', 'Vidyut Jammwal', 'Lars Kjeldsen', 'Asha Bhat']",Raaghav Dar,-2019,/title/tt7463730/
Carry on Columbus,1 hour 31 minutes,3.4,2.4K,"['Action', 'Adventure', 'Comedy']","History is only slightly rewritten: instead of experienced sailors, there are only convicts whose last and only meeting with H2O was their prison diet of bread and water. And Columbus doesn't have his own map.","['carry on', 'camp', 'campy', 'year 1492', '1490s', '15th century', 'early modern period', 'ottoman empire', 'ottoman sultan', 'christopher columbus']",Gerald Thomas,"['John Antrobus', 'Jim Dale', 'Bernard Cribbins', 'Maureen Lipman', 'Gerald Thomas']",Dave Freeman,-1992,/title/tt0103927/
Hunt to Kill,1 hour 38 minutes,5.1,6.7K,"['Action', 'Thriller']","Steve Austin stars as U.S. Border Patrol agent Jim Rhodes, a tough divorce mourning the loss of his murdered partner while struggling to raise his rebellious daughter in the mountains of Montana. But when a crew of trigger-happy fugitives takes Rhodes and his daughter hostage, a ... Read all","['murder of a police officer', 'time bomb', 'most dangerous game', 'low budget', 'partner', 'hostage', 'fugitive', 'mountain', 'die hard scenario', 'shotgun']",Keoni Waxman,"['Eric Roberts', 'Steve Austin', 'Gary Daniels', 'Keoni Waxman', 'Frank Hannah']",Frank Hannah,-2010,/title/tt1563719/
Equal Standard,"$15,938",4.5,448,"['Action', 'Crime']","New York City police officers lives collide in interweaving stories of race, rank, loss, and betrayal.",[],Brendan Kyle Cochrane,"['Ice-T', 'Hassan Johnson', 'Robert Clohessy', 'Brendan Kyle Cochrane', 'Taheim Bryan']",Taheim Bryan,-2020,/title/tt8171000/
The Hitman,1 hour 35 minutes,5.3,4K,"['Action', 'Crime', 'Thriller']",A Cop goes undercover as a Hitman to bring down a criminal organization.,"['sawed off shotgun', 'betrayal by a friend', 'black comedy', 'vancouver british columbia', 'wisecrack humor', 'body lands on a car', ""character repeats someone else's dialogue"", 'child in jeopardy', 'man murders a woman', 'murder of a police officer']",Aaron Norris,"['Don Carmody', 'Galen Thompson', 'Chuck Norris', 'Michael Parks', 'Al Waxman']",Robert Geoffrion,-1991,/title/tt0102045/
Untitled Planet of the Apes Project,not-released,no-rating,0,"['Action', 'Sci-Fi']",Plot unknown.,[],Wes Ball,"['Josh Friedman', 'Wes Ball', 'Wes Ball', 'Josh Friedman', 'United States']",Wes Ball,,/title/tt11389872/
Checkmate,1 hour 42 minutes,2.7,1.3K,"['Action', 'Crime', 'Thriller']","Six people are thrown together during an elaborate bank heist where any move can alter the outcome. Is it coincidence, or are they merely pawns in a much bigger game.","['hitman', 'biblical quotation', 'money', ""hiring one's killer"", 'needing an organ transplant', 'woman wears a micro miniskirt', 'woman wears a red dress', 'low budget', 'sword fight', 'shot multiple times']",Timothy Woodward Jr.,"['Jennifer Deror', 'Henry Mitchell', 'Danny Glover', 'Vinnie Jones', 'Sean Astin']",Calvin Cox Jr.,(I) (2015),/title/tt3781616/
Dirty Lies,1 hour 34 minutes,4.4,398,"['Action', 'Crime', 'Drama']",An under-appreciated intern entrusted with a million-dollar necklace races to find out which of his money-hungry roommates betrayed him as he battles a desperate criminal duo bent on stealing.,['f rated'],Jamie Marshall,"['Matthew L. Schaffer', 'Mark L. Young', 'Scout Taylor-Compton', 'Tania Raymonde', 'Jamie Marshall']",Jamie Marshall,-2017,/title/tt3449322/
Under the Stadium Lights,not-released,3.9,385,"['Action', 'Drama', 'Sport']",Brother's Keeper is a true story about the '09 Abilene High School Football team.,['based on true story'],Todd Randall,"['Chad Mitchell', 'Al Pickett', 'Milo Gibson', 'Abigail Hawk', 'Acoryé White']",John Collins,-2021,/title/tt6384920/
In Enemy Hands,1 hour 34 minutes,6,4.3K,"['Drama', 'Thriller', 'War']",When American submarine Swordfish is torpedoed the survivors are picked up by a passing German U-boat but an outbreak of meningitis threatens all aboard.,"['bare chested male', 'underwater scene', 'submarine movie', 'submarine', 'u boat', 'fight', 'prisoner of war', 'meningitis', 'chess', 'vomiting']",Tony Giglio,"['Tony Giglio', 'Johnny Hartmann', 'William H. Macy', 'Til Schweiger', 'Thomas Kretschmann']",John E. Deaver,-2004,/title/tt0316824/
Laser Mission,"$2,300,000 (estimated)",3.4,2.4K,"['Action', 'Adventure', 'Thriller']",Action superstar Brandon Lee portrays rebellious government agent Michael Gold who is sent on a desperate mission to a Soviet-controlled African nation in order to uncover a top-secret laser weapons operation and destroy it.,"['nipples visible through clothing', 'spy', 'camp', 'campy', 'b action', 'kung fu', 'disarming someone', 'jeet kune do', 'm 16', 'ak 47']",BJ Davis,"['Phillip Gutteridge', 'Brandon Lee', 'Debi A. Monahan', 'Ernest Borgnine', 'BJ Davis']",David A. Frank,-1989,/title/tt0099978/
Big Ass Spider!,1 hour 20 minutes,5.3,7.3K,"['Action', 'Adventure', 'Comedy']","A giant alien spider escapes from a military lab and rampages the city of Los Angeles. When a massive military strike fails, it is up to a team of scientists and one clever exterminator to kill the creature before the city is destroyed.","['exterminator', 'spider', 'creature feature', 'giant monster', 'giant spider', 'cgi spider', 'destruction', ""running for one's life"", 'slow motion action scene', 'ah 64 apache helicopter']",Mike Mendez,"['Greg Grunberg', 'Lin Shaye', 'Ruben Pla', 'Mike Mendez', 'Gregory Gieras']",Gregory Gieras,-2013,/title/tt1830713/
I,3 hours 8 minutes,7.3,21K,"['Action', 'Drama', 'Romance']",A deformed hunchback kidnaps a bride on the day of her marriage and holds her hostage while his connection to her and his targets is revealed in a series of flashbacks that unfold as he starts seeking revenge.,"['hunchback', 'model', 'revenge', 'bodybuilder', 'bikini', 'exposure', 'fight', 'fistfight', 'punch', 'repeated dialogue']",S. Shankar,"['Swanand Kirkire', 'S. Shankar', 'Vikram', 'Amy Jackson', 'Suresh Gopi']",A.N. Balakrishnan,-2015,/title/tt2302966/
Krrish 3,2 hours 32 minutes,5.3,23K,"['Action', 'Adventure', 'Sci-Fi']","Krrish and his scientist father must save the world and their own family from an evil man named Kaal and his gang of mutants, led by the ruthless Kaya.","['supernatural power', 'falling from height', 'husband wife relationship', 'impersonation', 'nightclub', 'airplane', 'child in jeopardy', 'baby in jeopardy', 'mutant', 'scientist']",Rakesh Roshan,"['Robin Bhatt', 'Honey Irani', 'Hrithik Roshan', 'Vivek Oberoi', 'Priyanka Chopra Jonas']",Rakesh Roshan,-2013,/title/tt1029231/
High & Low: The Worst,2 hours 5 minutes,6.7,512,['Action'],"Demon High School is divide into a part-time system and a full-time system, Yoshiki Murayama is the head of the Demon high school and Kaede Hanaoka has an ambition to take on the full-time world in order to challenge Murayama one day.",[],Shigeaki Kubo,"['Ken Aoki', 'Atsushi Arai', 'Shigeaki Kubo', 'Yo Aoi', 'Ken Aoki']",Yo Aoi,-2019,/title/tt11135936/
Free Ride,not-released,5.6,2.3K,"['Action', 'Drama', 'Thriller']",A single mom caught up in the Florida drug trade during the late 1970s tries to make a better life for her two girls.,"['florida', 'mother daughter relationship', 'drug trade', 'marijuana', 'police', '1970s', 'montage', 'money', 'road trip', 'prison']",Shana Betz,"['Anna Paquin', 'Liana Liberato', 'Ava Acres', 'Shana Betz', 'Shana Betz']",Shana Betz,-2013,/title/tt1839482/
Super Shark,1 hour 27 minutes,2.5,2.3K,"['Action', 'Adventure', 'Comedy']","An offshore drilling accident releases a giant primordial shark, threatening to turn a bikini contest into a bloodbath.","['flamethrower', 'giant monster', 'monster', 'shark', 'skipper', 'marine', 'bikini', 'disc jockey', 'bikini contest', 'creature feature']",Fred Olen Ray,"['Antonio Olivas', 'Fred Olen Ray', 'Tim Abell', 'Catherine Annette', 'Ashley Carr']",Clyde McCoy,-2011,/title/tt1698008/
Circle of Iron,1 hour 42 minutes,5.7,2.4K,"['Action', 'Adventure', 'Fantasy']","A young martial artist embarks on an adventure, encountering other martial artists in battle until one day he meets an aging blind man who will show him the true meaning of martial arts and life.","['psychotronic film', 'bare breasts', 'female rear nudity', 'martial artist', 'quest', 'blind man', 'martial arts', 'sword and sorcery', 'buddhism', 'buddhist']",Richard Moore,"['Stanley Mann', 'Bruce Lee', 'David Carradine', 'Jeff Cooper', 'Christopher Lee']",Stirling Silliphant,-1978,/title/tt0078975/
The Soldier,"$4,000,000 (estimated)",5.2,1.3K,"['Action', 'Adventure', 'Thriller']",Terrorists take over a plutonium bomb and threaten to detonate it in a Saudi Arabian oil field. A special anti-terrorist unit is sent in to stop them.,"['time bomb', 'vietnam war veteran', 'the white house', 'cia central intelligence agency', 'oil', 'bomb', 'soldier', 'terrorist', 'coors beer', 'm79 grenade launcher']",James Glickenhaus,"['Ken Wahl', 'Alberta Watson', 'Jeremiah Sullivan', 'James Glickenhaus', 'James Glickenhaus']",James Glickenhaus,-1982,/title/tt0084704/
Fighter Squadron,1 hour 36 minutes,6.2,875,"['Action', 'War']","During World War II, an insubordinate fighter pilot finds the shoe on the other foot when he's promoted.","['u.s. military', 'airplane cockpit', 'world war two pilot', 'fighter plane', 'fighter pilot', 'check point', 'camera', 'reference to ebbetts field', 'craps', 'cigar']",Raoul Walsh,"['Martin Rackin', ""Edmond O'Brien"", 'Robert Stack', 'John Rodney', 'Raoul Walsh']",Seton I. Miller,-1948,/title/tt0040353/
Luna Park,not-released,no-rating,0,"['Action', 'Adventure', 'Sci-Fi']",A group of renegade employees who venture to the moon to steal an energy source.,['moon'],Doug Liman,"['Jason Fuchs', 'Simon Kinberg', 'Doug Liman', 'Mark Bowden', 'Jason Fuchs']",Mark Bowden,,/title/tt1123441/
Alien Predator,not-released,1.7,940,"['Action', 'Adventure', 'Horror']","When a black ops team is sent to investigate the crash of an unidentified aircraft, they soon find themselves being hunted by the former occupants.","['alien', 'shootout', 'army', 'jungle', 'mockbuster', 'violence', 'gore', 'f word', 'cgi']",Jared Cohn,"['Xavi Israel', 'Dutch Hofstetter', 'Alex West', 'Jared Cohn', 'Bill Hanstock']",Bill Hanstock,-2018,/title/tt8633296/
Alpha Rift,1 hour 34 minutes,5.7,1.3K,"['Action', 'Fantasy', 'Sci-Fi']","When a magic helmet thrusts Nolan Parthmore into a world of modern-day knights fighting supernatural evil, he's forced to become the hero he was destined to be.",[],Dan Lantz,"['Lance Henriksen', 'Aaron Dalla Villa', 'Rachel Nielsen', 'Dan Lantz', 'Dan Lantz']",Dan Lantz,-2021,/title/tt9296590/
The Demolitionist,1 hour 33 minutes,4.2,1.1K,"['Action', 'Horror', 'Sci-Fi']","A murdered police officer is brought back to life by a cold-hearted scientist to serve as ""The Demolitionist"", the ultimate crime-fighting weapon in a city overrun by criminals and internal corruption.","['cyborg cop', 'violence', 'cyborg', 'martial arts', 'one woman army', 'kung fu', 'female protagonist', 'female cyborg', 'mad scientist', 'political corruption']",Robert Kurtzman,"['Anne Kurtzman', 'Robert Kurtzman', 'Nicole Eggert', 'Bruce Abbott', 'Susan Tyrrell']",Brian DiMuccio,-1995,/title/tt0112843/
Miami Heat,not-released,3.5,418,"['Action', 'Crime', 'Drama']","A retired Spetsnaz agent relies on his old skills to save his beloved daughter, who has been kidnapped while working in South Beach.","['agent', 'cliche', 'trope', 'derivative', 'kidnapped daughter']",Zack Matthews,"['Derek Garrison', 'Andrej Kukoljac', 'Oleg Prudius', 'Shannon Murray', 'Gabriela Wong']",Fabio W. Silva,-2021,/title/tt8170998/
Versus,"$400,000 (estimated)",6.3,13K,"['Action', 'Drama', 'Fantasy']",There are 666 portals that connect this world to the other side. These are concealed from all human beings. Somewhere in Japan exists the 444th portal.... The forest of resurrection.,"['forest', 'portal', 'resurrection', 'zombie', 'sword', 'katana sword', 'murderess', 'murdered with a sword', 'murder spree', 'man murders a woman']",Ryûhei Kitamura,"['Yudai Yamaguchi', 'Tak Sakaguchi', 'Hideo Sakaki', 'Chieko Misaka', 'Ryûhei Kitamura']",Ryûhei Kitamura,(II) (2000),/title/tt0275773/
Battle Drone,1 hour 33 minutes,5,4.6K,"['Action', 'Sci-Fi']",6 mercenaries are hired by CIA to abduct an heir to a republic and take out an arms dealer in Moscow. They get a followup mission in Chernobyl. Treason awaits them.,['mission'],Mitch Gould,"['Michael Philip', 'Mitch Gould', 'Sury Patel', 'Borislav Sarandev', 'Louis Mandylor']",Jo Marr,-2018,/title/tt2936390/
Lost in the Sun,1 hour 35 minutes,6,4.1K,"['Action', 'Drama', 'Thriller']",A small time crook and a newly-orphaned teenage boy team up to perform a string of robberies.,"['teenage boy', 'cross country', 'father son reunion', 'teenager', 'grandmother grandson relationship', 'gangster', 'teenage girl', 'lost child', 'independent film', 'father son relationship']",Trey Nelson,"['Josh Duhamel', 'Josh Wiggins', 'Lynn Collins', 'Trey Nelson', 'Trey Nelson']",Trey Nelson,-2015,/title/tt3593046/
Bade Miyan Chote Miyan,not-released,no-rating,0,"['Action', 'Comedy', 'Thriller']",,[],Ali Abbas Zafar,"['Ali Abbas Zafar', 'Akshay Kumar', 'Tiger Shroff', 'Pramod Kumar', 'Ali Abbas Zafar']",Pramod Kumar,-2023,/title/tt18072316/
Mugamoodi,2 hours 30 minutes,5.1,1.2K,"['Action', 'Adventure']","A hopeless young man uses his ""Kung-fu"" skills and mask to tackle a bank robbery group without revealing his identity.","['mask', 'vigilante', 'dock', 'attempted escape', 'reference to spiderman', 'kung fu', 'robbery', 'costume', 'school', 'police']",Mysskin,"['Jiiva', 'Narain', 'Nassar', 'Mysskin', 'Mysskin']",Mysskin,-2012,/title/tt2367996/
I Love Us,not-released,4.3,127,"['Action', 'Crime', 'Drama']",Sammy Silver struggle to trade his criminal ways for a married life after he falls in love with a single mother.,[],Danny A. Abeckaser,"['Katie Cassidy', 'Robert Davi', 'James Madio', 'Danny A. Abeckaser', 'Kosta Kondilopoulos']",Kosta Kondilopoulos,-2021,/title/tt14271038/
The Last Voyage,"$1,370,000 (estimated)",6.7,2.1K,"['Action', 'Adventure', 'Drama']","After a boiler explosion aboard an aging ocean liner, a man struggles to free his injured wife from the wreckage of their cabin and ensure the safety of their four-year-old daughter as the ship begins to sink.","['piano', 'rescue', 'bare chested male', 'sinking ship', 'shipwreck', 'face slap', 'father daughter relationship', 'husband wife relationship', 'mother daughter relationship', 'father try to rescue his daughter and wife']",Andrew L. Stone,"['Robert Stack', 'Dorothy Malone', 'George Sanders', 'Andrew L. Stone', 'Andrew L. Stone']",Andrew L. Stone,-1960,/title/tt0054016/
Bunny the Killer Thing,1 hour 28 minutes,4.3,1.6K,"['Action', 'Comedy', 'Horror']","A group of Finnish and British people get stuck at a cabin when they are attacked by a creature that is a half human, half rabbit.","['masturbation', 'tape over mouth', 'splatter comedy', 'lesbian', 'lesbian rape', 'fake penis', 'explosion', 'severed penis', 'woman passed out drunk', 'giant prop penis']",Joonas Makkonen,"['Miika J. Norvanto', 'Enni Ojutkangas', 'Jari Manninen', 'Orwi Manny Ameh', 'Joonas Makkonen']",Joonas Makkonen,-2015,/title/tt3375286/
Ghost of Tsushima,not-released,no-rating,0,"['Action', 'Adventure', 'Drama']","Samurai warrior Jin Sakai, the last surviving member of his clan, who must set aside the traditions that have shaped him as a warrior to wage an unconventional war for the freedom of Tsushima.","['based on video game', '1270s', 'battle of tsushima', 'japan', 'samurai', '13th century', 'revenge', 'horse', 'katana', 'warrior']",Chad Stahelski,"['Chad Stahelski', 'Takashi Doscher', 'United States', 'Japan', 'English']",Takashi Doscher,,/title/tt14321752/
The Great Texas Dynamite Chase,not-released,5.9,607,"['Action', 'Comedy', 'Crime']",Explosive drama and action when two sexy girls go on a bank robbing binge.,"['red pubic hair', 'hixploitation', 'bare breasts', 'bare chested male', 'tumbleweed', 'confederate flag', 'fired from a job', 'for sale sign', 'sledge hammer', 'gray cat']",Michael Pressman,"['Mark Bruce Rosin', 'Claudia Jennings', 'Tara Strohmeier', 'Jocelyn Jones', 'Michael Pressman']",Peter Macgregor-Scott,-1976,/title/tt0076109/
Free Guy Sequel,not-released,no-rating,0,"['Action', 'Adventure', 'Comedy']",none,[],See company contact information,"['See producer', 'See preliminary cast']",See writer,,/title/tt15233984/
Jagame Thandhiram,2 hours 38 minutes,5.8,12K,"['Action', 'Crime', 'Drama']","A nomadic gangster finds himself caught between good and evil in a fight for a place to call home. Starring Dhanush, Aishwarya Lekshmi and James Cosmo.","['ganster', 'gangster', 'black comedy', 'caught', 'fight']",Karthik Subbaraj,"['K.N. Vijay Kumar', 'Karthik Subbaraj', 'Dhanush', 'James Cosmo', 'Aishwarya Lekshmi']",Nick Bain,-2021,/title/tt10661848/
Absolute Dominion,not-released,no-rating,0,"['Action', 'Sci-Fi']","In 2085 A.D., global governing forces host a martial arts tournament. The last fighter standing wins Absolute Dominion for one faith.","['2080s', 'year 2085', 'future', 'dominion', 'captain']",Lexi Alexander,"['Julie Ann Emery', 'Patton Oswalt', 'Andy Allo', 'Lexi Alexander', 'Lexi Alexander']",Lexi Alexander,,/title/tt19865716/
Chirutha,not-released,5.2,2.1K,['Action'],"The consequences that follow after the love between hero and heroine, when they accidentally fall in love on an island.",['love'],Puri Jagannadh,"['Harish Shankar', 'Ram Charan', 'Neha Sharma', 'Prakash Raj', 'Puri Jagannadh']",Puri Jagannadh,-2007,/title/tt1105721/
The Last Run,1 hour 35 minutes,6.4,1.7K,"['Action', 'Crime', 'Drama']",A getaway driver comes out of retirement to pull off one last run - one that could send him to an early grave instead.,"['car action', 'gun', 'driving', 'checkpoint', 'convertible', 'hitchhiker', 'car explosion', 'border', 'gravestone', 'boat']",Richard Fleischer,"['Alan Sharp', 'George C. Scott', 'Tony Musante', 'Trish Van Devere', 'Richard Fleischer']",John Huston,-1971,/title/tt0067329/
Jesus Christ Vampire Hunter,1 hour 25 minutes,4.9,4.4K,"['Action', 'Comedy', 'Horror']",Kung-Fu Action / Comedy / Horror / Musical about the second coming.,"['bisexual', 'bisexuality', 'bisexual woman', '2000s', 'jesus christ', 'psychotronic film', 'second coming of jesus christ', 'jesus in title', 'placard', 'quoting the gospel of matthew']",Lee Demarbre,"['Phil Caracas', 'Murielle Varhelyi', 'Maria Moulton', 'Lee Demarbre', 'Ian Driscoll']",Ian Driscoll,-2001,/title/tt0311361/
Albion: The Enchanted Stallion,not-released,5.2,1.5K,"['Action', 'Adventure', 'Comedy']","A twelve-year-old girl is transported by a magical black stallion to the mystical world of ALBION, where she discovers that she alone is the key to saving an entire race of people.","['f rated', 'boy horse relationship', 'girl horse relationship', 'man horse relationship', 'woman horse relationship', 'horse movie', 'rescued by a horse', 'black stallion the horse character', 'friesian horses', 'horseback riding']",Castille Landon,"['Sarah Scougal', ""Ryan O'Nan"", 'Avery Arendes', 'Stephen Dorff', 'Johnny Sequoyah']",Castille Landon,-2016,/title/tt4518260/
The Mini-Skirt Mob,not-released,4.6,441,"['Action', 'Drama']","Driven by jealousy, the jilted leader of a female motorcycle gang instigates a sadistic reign of terror against her ex-lover and his new bride.","['teensploitation', 'outlaw biker', 'white miniskirt', 'pantyhose', 'pantyhose legs', 'miniskirt', 'woman wears a short skirt', 'woman wears tights', 'woman wears a miniskirt', 'timeframe 1960s']",Maury Dexter,"['Jeremy Slate', 'Diane McBain', 'Sherry Jackson', 'Maury Dexter', 'James Gordon White']",James Gordon White,-1968,/title/tt0063306/
Miraculous,not-released,no-rating,0,"['Action', 'Comedy', 'Romance']",The story of the movie will be based around Ladybug and Cat Noir's origins and how they both fell in love while including more details.,['non comic book superhero'],Thomas Astruc,"['France', 'English', 'French', 'Lionsgate', 'Zagtoon']",Thomas Astruc,(IV),/title/tt7655622/
American Hero,1 hour 26 minutes,4.9,4.2K,"['Action', 'Comedy', 'Drama']","Melvin, a reluctant Superhero, lives only for crime, women and drugs - until he realises that the only way he will ever get to see his estranged son is to go straight and fulfil his potential as a crime fighter.","['non comic book superhero', 'superhero', 'father son relationship', 'reconciliation', 'female nudity', 'mother daughter relationship', 'mother son relationship', 'brother sister relationship', 'reference to guy de maupassant', 'training montage']",Nick Love,"['Stephen Dorff', 'Eddie Griffin', 'Luis Da Silva Jr.', 'Nick Love', 'Nick Love']",Nick Love,-2015,/title/tt4733536/
Outlaws and Angels,2 hours,5.3,3.4K,"['Action', 'Adventure', 'Drama']","When outlaws on the lam invade the home of an unsuspecting, seemingly innocent, frontier family to hide out for the night, an unexpected game of cat and mouse ensues, leading to seduction, role reversal, and ultimately, bloody revenge.","['man wears long underwear', 'bounty hunter', 'bare chested male', 'incest', 'posse', 'rape', 'bloody mouth', 'bloody face', 'kiss', 'threat']",JT Mollner,"['Chad Michael Murray', 'Frances Fisher', 'Teri Polo', 'JT Mollner', 'JT Mollner']",JT Mollner,-2016,/title/tt3491962/
River of Death,1 hour 41 minutes,4.3,1.3K,"['Action', 'Adventure', 'Drama']",An adventurer (Hamilton) decides to go in search of the lost city in the Amazon jungle. A motley crew of other people with reasons of their own decide to join him for the wealth of the lost city. But to their horror they find out that they have bit off more than they can chew. Wh... Read all,"['nazi', 'jungle', 'amazon river', 'amazon rainforest', 'nazi war criminal', 'river', 'guide', 'riverboat', 'mad scientist', 'based on novel']",Steve Carver,"['Andrew Deutsch', 'Edward Simpson', 'Michael Dudikoff', 'Donald Pleasence', 'Robert Vaughn']",Alistair MacLean,-1989,/title/tt0098205/
Fast Vengeance,1 hour 55 minutes,3,156,['Action'],"Upon hearing of his brother's death, Shannon returns to his old stomping grounds to find the men responsible and take justice into his own hands.",[],Pearry Reginald Teo,"['DMX', 'D.Y. Sao', 'Natalie Burn', 'Pearry Reginald Teo', 'Pearry Reginald Teo']",Pearry Reginald Teo,-2021,/title/tt13930868/
Metalstorm: The Destruction of Jared-Syn,1 hour 24 minutes,3.8,1.8K,"['Action', 'Adventure', 'Romance']","On a desert planet, warlord Jared-Syn is trying to convince a tribe of mutants that he's their messiah and gain unlimited power hidden in a crystal. Ranger Dogen and explorer Dhyana, who's father was murdered by Syn, must stop him.","['armored vehicle', 'one eyed man', 'crystal', 'rescue', 'desert', 'warrior', 'laser', 'good versus evil', 'supernatural power', 'slow motion scene']",Charles Band,"['Jeffrey Byron', 'Michael Preston', 'Tim Thomerson', 'Charles Band', 'Alan J. Adler']",Alan J. Adler,-1983,/title/tt0085935/
Godzilla vs. Kong 2,not-released,no-rating,0,"['Action', 'Adventure']",none,"['godzilla', 'kaiju', 'monsterverse']",See company contact information,"['See producer', 'See preliminary cast']",See writer,,/title/tt14539740/
Sharkula,not-released,4.5,13,"['Action', 'Horror', 'Sci-Fi']","The curse of Count Dracula lives on in shark infested waters, claiming the lives of a tourist community. A sea hunt for the new species results in monsters, madness and bloodshed. This great white is putting the bite back into terror, and it has help with the aid of new vampires ... Read all","['shot on video', 'shark', 'monster', 'dracula', 'shark feature', 'independent film']",Mark Polonia,"['Kyle Rappaport', 'Jeff Kirkendall', 'Jamie Morgan', 'Mark Polonia', 'Mark Polonia']",Mark Polonia,-2022,/title/tt14096132/
Ramaiya Vastavaiya,2 hours 28 minutes,5.7,3.8K,"['Action', 'Drama', 'Romance']","Ram falls in love with Sona, who lives on the fields of Punjab. He follows her to her farm, where her elder brother challenges him to produce more seed on their fields. If he wins, he will be allowed to marry her.","['bare chested male', 'male objectification', 'muscular man', 'challenge', 'farm', 'love', 'title based on song', 'fish out of water', 'brother sister relationship', 'farming']",Prabhu Deva,"['Veeru Potla', 'Shruti Haasan', 'Girish Taurani', 'Randhir Kapoor', 'Prabhu Deva']",Shiraz Ahmed,-2013,/title/tt2357926/
The Warrior,"BND 8,000,000 (estimated)",7.2,11K,"['Action', 'Drama', 'History']","1375. Nine Koryo warriors, envoys exiled by Imperial China, battle to protect a Chinese Ming Princess from Mongolian troops.","['goryeo', 'mongol empire', 'voyage', 'castle', 'guard', 'ming dynasty', 'year 1375', 'timeframe 1370s', 'timeframe 14th century', 'battle']",Sung-su Kim,"['Jung Woo-sung', 'Sung-Ki Ahn', 'Ju Jin-Mo', 'Sung-su Kim', 'Sung-su Kim']",Sung-su Kim,-2001,/title/tt0295682/
