movie title,Run Time,Rating,User Rating,Generes,Overview,Keywords,Director,Top 5 Casts,Writer,year,path
Son of Flubber,1 hour 40 minutes,6,3K,"['Comedy', 'Sci-Fi', 'Family']","When Professor Brainard experiments further on Flubber derivatives, he gets in trouble and only his students can help.","['psychotronic film', 'slimehouse', 'flubber', 'college', 'professor', 'medfield college', 'football', 'tax', 'irs', 'top secret']",Robert Stevenson,"['Don DaGradi', 'Samuel W. Taylor', 'Fred MacMurray', 'Nancy Olson', 'Keenan Wynn']",Bill Walsh,-1963,/title/tt0057518/
Petticoat Planet,not-released,2.9,536,"['Comedy', 'Romance', 'Sci-Fi']",A man crash lands on a Western themed planet inhabited by beautiful women.,"['space western', 'male nudity', 'sex in a bathtub', '1990s', '19th century', 'culture clash', 'american old west', 'planet', 'fictional planet', 'reference to steve rogers']",David DeCoteau,"['Elizabeth Kaitan', 'Troy Vincent', 'Lesli Kay', 'David DeCoteau', 'Matthew Jason Walsh']",Matthew Jason Walsh,-1996,/title/tt0117330/
No Men Beyond This Point,1 hour 20 minutes,6.2,1.8K,"['Comedy', 'Drama', 'Sci-Fi']","In a world where women have become able to ""self-fertilise"" and are no longer giving birth to males, a quiet, unassuming housekeeper named Andrew Myers finds himself at the center of a battle to keep men from going extinct.",['asexual'],Mark Sawers,"['Patrick Gilmore', 'Bronwen Smith', 'Tara Pratt', 'Mark Sawers', 'Mark Sawers']",Mark Sawers,-2015,/title/tt2556936/
Battle Star Wars,not-released,1.8,631,['Sci-Fi'],"When the leader of the evil Coalition threatens to destroy a Rebel planet for its resources, his daughter will have no choice but to join the Rebel side and fight for what is right.","['mockbuster', 'cgi', 'distant future', 'outer space']",James Thomas,"['Alyson Gorske', 'Aimee Stolte', 'Justin Berti', 'James Thomas', 'Jeremy M. Inman']",Jeremy M. Inman,-2020,/title/tt11518196/
Frankenstein and Me,1 hour 31 minutes,5.1,451,"['Comedy', 'Family', 'Fantasy']",Teenager Earl has a vivid imagination fueled by movies like Frankenstein and Night of the Living Dead (1968).,"['monster', 'carnival', 'bad dream', 'nightmare', 'loss of father', 'drive in theater', 'child driving car', 'brother brother relationship', 'father son relationship', 'mother son relationship']",Robert Tinnell,"['David Sherman', 'Robert Tinnell', 'Jamieson Boulanger', 'Ricky Mabe', 'Polly Shannon']",Richard Goudreau,-1996,/title/tt0116356/
Dr. Caligari,1 hour 20 minutes,6.1,1.1K,"['Comedy', 'Horror', 'Sci-Fi']","Mrs. Van Houten has shown signs of losing touch with reality, and her husband discusses possible treatment with Dr. Caligari, who says Mrs. Van Houten has a disease of the libido. The staff want Dr. Caligari removed from their facility due to her controversial experiments with el... Read all","['cult film', 'sexual fantasy', 'psychiatrist', 'transvestite', 'cannibal', 'electrocution', 'female masturbation', 'nymphomaniac', 'absurd humor', 'surrealism']",Stephen Sayadian,"['Jerry Stahl', 'Madeleine Reynal', 'Fox Harris', 'Laura Albert', 'Stephen Sayadian']",Stephen Sayadian,-1989,/title/tt0097228/
Vessel,not-released,no-rating,0,"['Horror', 'Sci-Fi']",none,"['remake', 'based on short film']",See company contact information,"['See producer', 'See preliminary cast']",See writer,(III),/title/tt11209556/
Island of Terror,1 hour 29 minutes,6.1,3.3K,"['Horror', 'Sci-Fi']",An isolated remote island community is threatened by an attack by tentacled silicates which liquefy and digest bone and tissue.,"['chopping off a hand', 'hysterical female', 'island', 'scientist', 'laboratory', 'constable', 'doctor', 'professor', 'bone', 'autopsy']",Terence Fisher,"['Al Ramsen', 'Peter Cushing', 'Edward Judd', 'Carole Gray', 'Terence Fisher']",Edward Mann,-1966,/title/tt0060548/
Dr. Alien,not-released,4.7,1.1K,"['Comedy', 'Sci-Fi']","A sexy substitute teacher replaces a teacher who was killed by a UFO encounter, but her research on a nerdy student is now making him a lady magnet.","['biology teacher', 'car accident', 'voice over narration', 'laboratory', 'teenage boy', 'lust', 'blonde', 'father son relationship', 'mother son relationship', 'dream']",David DeCoteau,"['Billy Jayne', 'Judy Landers', 'Olivia Barash', 'David DeCoteau', 'Kenneth J. Hall']",Kenneth J. Hall,-1989,/title/tt0095060/
Momo,not-released,6.5,1.9K,"['Comedy', 'Family', 'Fantasy']",In the village of Momo the pace of time goes very slowly. Nobody is bothering about stress but everyone has time to chat and rest - until the day the grey men arrive. With a great selling strategy they offer the people an account to collect time. Now everybody is in stress in ord... Read all,"['character name as title', 'one word title', 'stopped time', 'time freeze', 'foreign language adaptation', 'time loop', 'cigar smoking', 'future', 'based on novel', 'bechdel test failed']",Johannes Schaaf,"['Rosemarie Fendel', 'Michael Ende', 'Radost Bokel', 'Mario Adorf', 'Armin Mueller-Stahl']",Johannes Schaaf,-1986,/title/tt0091537/
Jekyll and Hyde... Together Again,1 hour 27 minutes,6,1.2K,"['Comedy', 'Music', 'Sci-Fi']","Dr Daniel Jekyll researching into drugs that would help mankind avoid surgery discovers a white powder that unleashes the animal in every man, and in his case turning him from a shy and timid doctor into a wild sex crazed party animal. To the delight and dismay of both his rich f... Read all","['parody', 'sex comedy', 'pun', 'sexual humor', 'mad scientist', 'physical comedy', 'drug humor', 'gag humor', 'drugsploitation', 'sex spoof']",Jerry Belson,"['Harvey Miller', 'Jerry Belson', 'Mark Blankfield', 'Bess Armstrong', 'Krista Errickson']",Monica Mcgowan Johnson,-1982,/title/tt0084171/
Monster in the Closet,not-released,4.9,2.6K,"['Comedy', 'Horror', 'Sci-Fi']","Paul Dooley, Paul Walker, John Carradine and Henry Gibson head up an all-star cast in this horror-comedy about a murderous but misunderstood monster!","['psychotronic film', 'horror parody', 'voice over narration', 'california', 'scream', 'screaming woman', 'sorority house', 'sorority', 'screaming girl', 'dragging someone']",Bob Dahlin,"['Peter L. Bergquist', 'Donald Grant', 'Denise DuBarry', 'Claude Akins', 'Bob Dahlin']",Bob Dahlin,-1987,/title/tt0091544/
Guidance,not-released,8.1,36,"['Drama', 'Romance', 'Sci-Fi']","During a trip to the country, a young couple use 'Guidance', a device made to create enlightened people. But, as time passes, they subvert Guidance to manipulate and lie-- hoping to save what they are afraid of losing the most: each other.","['future', 'arthouse']",Neysan Sobhani,"['Neysan Sobhani', 'Wang Pei You', 'Jia Sun', 'Harry Song', 'Francesco Chen']",Anders R. Fransson,-2021,/title/tt12532466/
The Brother from Another Planet,1 hour 48 minutes,6.8,6.1K,"['Comedy', 'Sci-Fi']",A mute alien with the appearance of a black human is chased by outer-space bounty hunters through the streets of Harlem.,"['astronomical object in title', 'humanoid alien', 'alien', 'new york city', 'slave', 'extraterrestrial', 'urban setting', 'black american', 'spaceman', 'rhyme in title']",John Sayles,"['Joe Morton', 'Daryl Edwards', 'Rosanna Carter', 'John Sayles', 'John Sayles']",John Sayles,-1984,/title/tt0087004/
Pinocchio 3000,"$12,000,000 (estimated)",3.9,1.3K,"['Animation', 'Family', 'Fantasy']","The year is 3000. Geppetto, with the help of his faithful assistant, Spencer the cyber penguin, and by the holographic fairy Cyberina, creates Pinocchio, a prototype super-robot equipped for emotions.","['crooked mayor', 'corrupt mayor', 'mayor', 'mayor as protagonist', 'hoverbike', 'hologram', 'hoverboard', 'flying car', 'dancing', 'police']",Daniel Robichaud,"['Peter Svatek', 'Malcolm McDowell', 'Sonja Ball', 'Howard Ryshpan', 'Daniel Robichaud']",Claude Scasso,-2004,/title/tt0332318/
Tetsuo II: Body Hammer,"$2,550",6.3,4.6K,"['Horror', 'Sci-Fi']","When metal-worshipping fanatics abduct his son, a father unleashes his dormant destructive power, as his naked rage transforms the once-feeble flesh into a grisly symbiosis of metal and tissue. Who dares to defy the ultimate body-hammer?","['sequel', 'aquarium', 'rooftop', 'experimental film', 'written and directed by cast member', 'metal', 'cyberpunk', 'kidnapping', 'tokyo japan', 'violence']",Shin'ya Tsukamoto,"['Tomorô Taguchi', ""Shin'ya Tsukamoto"", 'Nobu Kanaoka', ""Shin'ya Tsukamoto"", ""Shin'ya Tsukamoto""]",Shin'ya Tsukamoto,-1992,/title/tt0105569/
The Terror Within,1 hour 28 minutes,4.7,1.9K,"['Horror', 'Sci-Fi']","When chemical warfare leaves the world barren and filled with mutated monsters, a band of survivors in an underground complex battle one of the creatures that was able to break in.","['creature', 'psychotronic film', 'underground complex', 'murder', 'creature feature', 'post apocalypse', 'blood', 'blood splatter', 'crowbar', 'ti 99 personal computer']",Thierry Notz,"['Andrew Stevens', 'Starr Andreeff', 'George Kennedy', 'Thierry Notz', 'Thomas McKelvey Cleaver']",Thomas McKelvey Cleaver,-1989,/title/tt0096246/
Born in Flames,1 hour 19 minutes,6.5,1.7K,"['Comedy', 'Drama', 'Sci-Fi']","Set ten years after the most peaceful revolution in United States history, it presents a dystopia in which the issues of many groups - minorities, liberals, gay rights organizations, feminists - are dealt with by the government.","['revolution', 'socialist', 'new york city', 'feminist', 'racism', 'killed by police', 'unfair dismissal', 'police brutality', 'sexual harassment', ""women's army""]",Lizzie Borden,"['Lizzie Borden', 'Honey', 'Adele Bertei', 'Jean Satterfield', 'Lizzie Borden']",Ed Bowes,-1983,/title/tt0085267/
Nightwish,not-released,4.8,998,"['Horror', 'Sci-Fi']","A professor and four graduate students journey to a house in the mountains to investigate paranormal activities, but the experiment goes awry after an alien entity starts attacking them.","['muscleman', 'male objectification', 'beefcake', 'nipples visible through clothing', 'tough guy', 'professor', 'graduate student', 'female nudity', 'ectoplasm', 'psychic investigation']",Bruce R. Cook,"['Brian Thompson', 'Jack Starrett', 'Elizabeth Kaitan', 'Bruce R. Cook', 'Bruce R. Cook']",Bruce R. Cook,-1989,/title/tt0097982/
Frankenstein and the Monster from Hell,"£137,200 (estimated)",6.2,3.9K,"['Horror', 'Sci-Fi']",Baron Frankenstein works with a mental patient to reanimate the dead.,"['mad scientist', 'mute woman', 'laboratory', 'surgeon', 'sequel', 'reanimation', 'arrest', 'court', 'policeman', 'insanity']",Terence Fisher,"['Mary Shelley', 'Peter Cushing', 'Shane Briant', 'Madeline Smith', 'Terence Fisher']",Anthony Hinds,-1974,/title/tt0071519/
Beyond the Time Barrier,1 hour 14 minutes,5.3,1.6K,"['Romance', 'Sci-Fi']","In 1960, a military test pilot is caught in a time warp that propels him to year 2024 where he finds a plague has sterilized the world's population.","['time travel', 'year 1960', 'psychotronic film', 'low budget sci fi movie', 'timeframe 1960s', 'american film directed by czech director', 'american film directed by european director', 'year 2024', 'plague', 'test pilot']",Edgar G. Ulmer,"['Robert Clarke', 'Darlene Tompkins', 'Arianne Ulmer', 'Edgar G. Ulmer', 'Arthur C. Pierce']",Arthur C. Pierce,-1960,/title/tt0053651/
Curse of the Fly,not-released,5.2,2.1K,"['Drama', 'Horror', 'Mystery']","Motorist Martin Delambre attempts to keep evidence of his family's bizarre experiments in teleportation hidden from his wife, who is hiding secrets of her own.","['experiment', 'scientist', 'teleportation', 'newlywed couple', 'rapid aging', 'mercy killing', 'mad scientist', 'england', 'laboratory accident', 'laboratory']",Don Sharp,"['George Langelaan', 'Brian Donlevy', 'George Baker', 'Carole Gray', 'Don Sharp']",Harry Spalding,-1965,/title/tt0059076/
Robot Monster,1 hour 6 minutes,2.9,5K,"['Comedy', 'Family', 'Horror']","The monstrous Ro-Man attempts to annihilate the last family alive on Earth, but finds himself falling for their beautiful daughter.","['cult film', 'b movie', 'stock footage', 'post apocalypse', 'man versus robot', 'it was all a dream', 'black comedy', 'communications equipment', 'stop motion animation', 'negative footage']",Phil Tucker,"['George Nader', 'Gregory Moffett', 'Claudia Barrett', 'Phil Tucker', 'Wyott Ordung']",Wyott Ordung,-1953,/title/tt0046248/
Spheres,not-released,6.9,106,['Sci-Fi'],"A three-part virtual reality experience offering an immersive journey through the cosmos, its origins and its songs.","['virtual reality short', 'space']",Eliza McNitt,"['Millie Bobby Brown', 'Jessica Chastain', 'Patti Smith', 'Eliza McNitt', 'Eliza McNitt']",Eliza McNitt,-2018,/title/tt7918178/
The Creeping Flesh,not-released,6.2,3.9K,"['Horror', 'Sci-Fi']","A Victorian-age scientist returns to London with his paleontological bag-of-bones discovery from Papua New Guinea. Unfortunately, when exposed to water, flesh returns to the bones unleashing a malevolent being on the scientist's family and friends.","['19th century', 'brother brother relationship', 'flashback', 'experiment', 'escape', 'laboratory', 'death of wife', 'insanity', 'monkey', 'mental illness']",Freddie Francis,"['Jonathan Rumbold', 'Christopher Lee', 'Peter Cushing', 'Lorna Heilbron', 'Freddie Francis']",Peter Spenceley,-1973,/title/tt0068424/
Dolly,not-released,no-rating,0,['Sci-Fi'],none,['based on short story'],See company contact information,"['See producer', 'See preliminary cast']",See writer,(IV),/title/tt14036174/
Project Aether,not-released,7.3,97,['Sci-Fi'],An American Writer's family ties relate back to a late 1950's experiment resulting in a high level haunting of a old wooded house they move into on the banks of a lazy bayou. A government conspiracy is connected to the disappearance of key individuals who have a special connectio... Read all,"['government conspiracy', 'twist', 'haunted house', 'poltergeist']",Shawn Welling,"['Shawn Welling', 'Marissa Lee', 'Joy Willard', 'Shawn Welling', 'Shawn Welling']",Shawn Welling,-2011,/title/tt1909333/
Diminuendo,1 hour 46 minutes,4.5,184,"['Romance', 'Sci-Fi']",A film director whose life crumbles after the suicide of his Hollywood starlet girlfriend becomes obsessed with a lifelike robot that appears to be her exact duplicate.,"['nipple piercing', 'depression', 'suicide', 'filmmaking', 'film within a film', 'substance abuse', 'infidelity', 'strong female characters', 'jealousy', 'older man younger woman']",Adrian Stewart,"['Bryn Pryor', 'Richard Hatch', 'Chloe Dykstra', 'John Champion', 'Adrian Stewart']",Sarah Goldberger,(II) (2018),/title/tt5893906/
The Big Empty,1 hour 34 minutes,6,4K,"['Comedy', 'Drama', 'Mystery']","John Person is an actor with little work, and no money, who suddenly finds himself with an opportunity to make some quick cash by delivering a suitcase to the middle of nowhere.","['cowboy', 'neighbor', 'suitcase', 'fbi agent', 'desert', 'budding actor', 'suitcase of money', 'diner', 'bound and gagged', 'bed']",Steve Anderson,"['Jon Favreau', 'Joey Lauren Adams', 'Kelsey Grammer', 'Steve Anderson', 'Steve Anderson']",Steve Anderson,-2003,/title/tt0321442/
House of Dracula,1 hour 7 minutes,5.7,5.4K,"['Fantasy', 'Horror', 'Sci-Fi']",The Wolf Man and Count Dracula beg Dr. Edelman to cure them of their killing instincts but Dracula schemes to seduce the doctor's nurse.,"['female hunchback', 'shared universe', 'monster movie', 'lawrence larry talbot character', 'count dracula character', 'psychotronic film', 'universal classic monster', 'universal monsters', 'wolfman', 'biopunk']",Erle C. Kenton,"['Dwight V. Babcock', 'George Bricker', 'Onslow Stevens', 'John Carradine', 'Lon Chaney Jr.']",Edward T. Lowe Jr.,-1945,/title/tt0037793/
Maximum Shame,1 hour 20 minutes,2.7,316,"['Fantasy', 'Horror', 'Musical']","A choice must be made. It won't be easy. In fact, she'd rather walk through hell. She may have nothing to fear but fear itself, but that's more than enough.","['abortion', 'surrealism', 'ball gag', 'chain', 'boots', 'roller skates', 'whipped cream', 'tied hands', 'pipe', 'warehouse']",Carlos Atanes,"['Ana Mayo', 'Marina Gatell', 'Ignasi Vidal', 'Carlos Atanes', 'Carlos Atanes']",Carlos Atanes,-2010,/title/tt1634800/
Britannia Hospital,1 hour 51 minutes,6.2,2.7K,"['Comedy', 'Sci-Fi']",The chaotic workings of a hospital with staff on strike.,"['hospital', ""frankenstein's monster"", 'medical experiment', 'class warfare', ""workers' strike"", 'bare chested male', 'man undressing', 'man wears underwear', 'male full frontal nudity', 'male nudity']",Lindsay Anderson,"['Leonard Rossiter', 'Malcolm McDowell', 'Brian Pettifer', 'Lindsay Anderson', 'David Sherwin']",David Sherwin,-1982,/title/tt0083694/
The Million Dollar Duck,1 hour 29 minutes,5.7,2.4K,"['Comedy', 'Family', 'Sci-Fi']","Professor Dooley takes home a duck from his research laboratory as a pet for his son, but soon finds out that it lays golden eggs.","['alchemy', 'reference to richard nixon', 'animated opening credits', 'slimehouse', 'research laboratory', 'egg', 'professor', 'golden egg', 'duck', 'x ray']",Vincent McEveety,"['Roswell Rogers', 'Dean Jones', 'Sandy Duncan', 'Joe Flynn', 'Vincent McEveety']",Ted Key,-1971,/title/tt0066728/
Flight to Mars,not-released,5.1,1.2K,"['Drama', 'Sci-Fi']",Five astronauts successfully fly to Mars where they encounter seemingly friendly and advanced inhabitants who harbor covert plans to use their ship to invade Earth.,"['psychotronic film', 'minidress', 'woman wears a mask', 'low budget sci fi movie', 'martian', 'scientist', 'rocket', 'reporter', 'astronaut', 'space ship']",Lesley Selander,"['Aleksei Tolstoy', 'Marguerite Chapman', 'Cameron Mitchell', 'Arthur Franz', 'Lesley Selander']",Arthur Strawn,-1951,/title/tt0043545/
Critters 4,not-released,4,7.5K,"['Horror', 'Sci-Fi']","After being cryogenically frozen and waking up on a space station in the near future, the Critters aim to have the unwitting crew for lunch.","['year 2045', 'year 1992', 'kansas', 'numbered sequel', 'shot in the head', 'shot to death', 'low budget sci fi movie', 'nude woman in shower', ""close up of a woman's bare butt"", 'side boob']",Rupert Harvey,"['Barry Opper', 'Joseph Lyle', 'Don Keith Opper', 'Terrence Mann', 'Paul Whitthorne']",Rupert Harvey,-1992,/title/tt0101628/
The Tangle,1 hour 39 minutes,4.3,685,"['Mystery', 'Sci-Fi']","Set in a near future in which the Tangle connects everyone to everything via hard drives in the brain, a group of government agents try to protect humanity from within hidden technology saferooms, rooms the Tangle cannot reach.","['woman wears coverall', 'coverall']",Christopher Soren Kelly,"['Joshua Bitton', 'Christopher Soren Kelly', 'Jessica Graham', 'Christopher Soren Kelly', 'Christopher Soren Kelly']",Christopher Soren Kelly,-2019,/title/tt5080046/
The History of Time Travel,not-released,6.8,1.4K,"['Drama', 'Sci-Fi']","A fictional documentary about the creation of the worlds first time machine, the men who created it, and the unintended ramifications it has on world events.","['time travel', 'year 1938', 'year 1942', 'year 1944', 'year 1985', 'year 1987', 'year 1990', 'year 1956', 'year 1996', 'reused footage']",Ricky Kennedy,"['Stephen Adami', 'Krista Ales', 'Valerie Black', 'Ricky Kennedy', 'Ricky Kennedy']",Ricky Kennedy,-2014,/title/tt3727120/
The Day Mars Invaded Earth,1 hour 10 minutes,4.9,956,['Sci-Fi'],Martians replace a scientist and his family to pave way for their invasion.,"['psychotronic film', 'low budget sci fi movie', 'martian', 'scientist', 'outer space', 'family relationships', 'alien invasion', 'estranged couple', 'mars the planet', 'mansion']",Maury Dexter,"['Kent Taylor', 'Marie Windsor', 'William Mims', 'Maury Dexter', 'Harry Spalding']",Harry Spalding,-1962,/title/tt0055893/
Stand by Me Doraemon,1 hour 35 minutes,7.3,7.9K,"['Animation', 'Comedy', 'Drama']",What will happen to Nobita's life after Doraemon leaves?,"['robot', 'boy', 'doraemon', '22nd century', 'future', 'gadget', 'cat', 'outtakes during end credits', 'crying', 'friends who live together']",Tony Oliver,"['Takashi Yamazaki', 'Fujio F. Fujiko', 'Takashi Yamazaki', 'Wasabi Mizuta', 'Megumi Ohara']",Ryuichi Yagi,-2014,/title/tt3331846/
Virtual Sexuality,1 hour 32 minutes,5.1,2.9K,"['Comedy', 'Drama', 'Romance']","A frustrated teenage girl creates her perfect man in a virtual reality machine and in a freak accident, gives him life.","['pubic hair', 'male pubic hair', 'male rear nudity', 'penis size', 'taking a shower', 'male full frontal nudity', 'bare chested male bondage', 'male frontal nudity', 'male nudity', 'shower']",Nick Hurran,"['Nick Fisher', 'Laura Fraser', 'Rupert Penry-Jones', 'Luke de Lacey', 'Nick Hurran']",Chloe Rayban,-1999,/title/tt0164221/
Target Earth,1 hour 15 minutes,5.5,1.2K,"['Horror', 'Sci-Fi']",Giant robots from Venus invade Chicago. Stranded in the deserted city are strangers Frank and Nora.,"['alien', 'chicago illinois', 'corpse', 'drunkenness', 'psychopath', 'attempted suicide', 'newspaper', 'military', 'psychotronic film', 'beer']",Sherman A. Rose,"['James H. Nicholson', 'Wyott Ordung', 'Richard Denning', 'Kathleen Crowley', 'Virginia Grey']",William Raynor,-1954,/title/tt0047559/
A Nymphoid Barbarian in Dinosaur Hell,1 hour 22 minutes,2.6,1.7K,"['Fantasy', 'Horror', 'Sci-Fi']","In a post-Armageddon world, a young woman finds herself in a fight for survival against mutant cavemen, dinosaurs and other prehistoric animals.","['cult film', 'dinosaur', 'sword and sorcery', 'troma', 'post apocalypse', 'stop motion', 'last woman on earth', 'reptilian', 'independent film', 'very little dialogue']",Brett Piper,"['Paul Guzzi', 'Linda Corwin', 'Alex Pirnie', 'Brett Piper', 'Brett Piper']",Brett Piper,-1990,/title/tt0102569/
Embryo,1 hour 44 minutes,5,1.6K,"['Horror', 'Sci-Fi']",A scientist (Rock Hudson) doing experiments on a human fetus discovers a method to accelerate the fetus into a mature adult in just a few days. All is not well though as the child begins to exhibit some horrific tendencies.,"['science runs amok', 'human experimentation', 'accelerated growth', 'cult', 'woman wears only a shirt', 'cadillac', 'pontiac firebird', 'body horror', 'science gone wrong', 'human embryo']",Ralph Nelson,"['Jack W. Thomas', 'Rock Hudson', 'Barbara Carrera', 'Diane Ladd', 'Ralph Nelson']",Anita Doohan,-1976,/title/tt0074475/
Monster a Go-Go,not-released,1.7,11K,"['Horror', 'Sci-Fi']","A space capsule crash-lands on Earth, and the astronaut aboard disappears. Is there a connection between the missing man and the monster roaming the area?","['creature feature', 'cult film', 'twist the dance', 'edited from unfinished film', 'astronaut', 'space capsule', 'bad acting', 'isolation', 'microscope', 'missing person']",Bill Rebane,"['Jeff Smith', 'Dok Stanford', 'Bill Rebane', 'Philip Morton', 'June Travis']",Herschell Gordon Lewis,-1965,/title/tt0059464/
The Mating Habits of the Earthbound Human,not-released,6.3,6.3K,"['Comedy', 'Sci-Fi']","An anthropologist from an alien planet provides voice-over commentary for a documentary at human courtship, mating, and reproduction.","['hot', 'sex scene', 'sexy', 'sex comedy', 'voice over', 'vomiting', 'narration', 'the human body', 'sperm', 'voice over narration']",Jeff Abugov,"['David Hyde Pierce', 'Mackenzie Astin', 'Carmen Electra', 'Jeff Abugov', 'Jeff Abugov']",Jeff Abugov,-1999,/title/tt0165874/
Everything Beautiful Is Far Away,not-released,5.7,1K,"['Fantasy', 'Sci-Fi']","A guy, a girl, and a robothead hike across a desert planet in search of a mythical lake.","['claim in title', 'desert', 'voice over narration', 'robot', 'female robot', 'quest', 'carrying someone', 'upside down camera shot', ""counting one's steps"", 'pipe']",Pete Ohs,"['Pete Ohs', 'Julia Garner', 'Joseph Cross', 'C.S. Lee', 'Pete Ohs']",Andrea Sisson,-2017,/title/tt3605266/
Spasms,1 hour 30 minutes,4.4,1.1K,"['Horror', 'Sci-Fi']",A gigantic serpent is captured on a remote island and shipped to an American college for experimentation. A British millionaire and an American scientist find themselves in hot pursuit of the beast when it escapes from captivity and starts to kill innocent people.,"['corpse', 'female frontal nudity', 'snake worshipper', 'micronesia', 'greenhouse', 'snake bite', 'cult leader', 'san diego california', 'snake cult', 'telepathy']",William Fruet,"['William Fruet', 'Michael Maryk', 'Peter Fonda', 'Oliver Reed', 'Kerrie Keane']",Don Enright,-1983,/title/tt0086349/
We Are Not Alone,not-released,no-rating,0,"['Comedy', 'Sci-Fi']","We Are Not Alone is set six weeks after an alien invasion and explores the culture clash between humankind and its new alien masters, who are trying to make sense of a planet so confusing that its inhabitants can't even agree which side of the road to drive on.",[],Fergal Costello,"['Ben Willbond', 'Rob Delaney', 'Lucien Laviscount', 'Amanda Abbington', 'Fergal Costello']",Laurence Rickard,-2022,/title/tt16478146/
Killers from Space,not-released,3.4,2.3K,"['Horror', 'Mystery', 'Sci-Fi']",An atomic scientist claims he was abducted by aliens after being injured in a plane crash.,"['female bare foot', 'bare chested male', 'psychotronic film', 'walk in safe', 'mushroom cloud', 'fbi investigation', 'reference to tar baby', 'gas station', 'phone booth', 'pipe smoking']",W. Lee Wilder,"['Myles Wilder', 'Peter Graves', 'James Seay', 'Steve Pendleton', 'W. Lee Wilder']",William Raynor,-1954,/title/tt0047149/
Attack of the Crab Monsters,1 hour 3 minutes,4.9,3.4K,"['Horror', 'Sci-Fi']","Scientists become trapped on a shrinking island with intelligent, murderous giant crabs.","['eumalacostraca', 'arthropods', 'bare chested male', 'creature feature', 'headless corpse', 'eating brains', 'arthouse', 'malacostracans', 'pancrustacea', 'tactopoda']",Roger Corman,"['Richard Garland', 'Pamela Duncan', 'Russell Johnson', 'Roger Corman', 'Charles B. Griffith']",Charles B. Griffith,-1957,/title/tt0050147/
Anti Matter,"$22,384",5.7,6.2K,"['Horror', 'Mystery', 'Sci-Fi']",A scientist faces the question of what makes us whole and if there is a part of us that is not part of this physical world when she discovers how to travel through a worm hole.,"['wormhole', 'teleportation', 'university', 'student', 'foreign student', 'science', 'science experiment', 'experiment', 'magic trick', 'animal testing']",Keir Burrows,"['Yaiza Figueroa', 'Philippa Carson', 'Tom Barber-Duffy', 'Keir Burrows', 'Keir Burrows']",Keir Burrows,-2016,/title/tt4881364/
Last Words,not-released,4.7,292,"['Drama', 'Sci-Fi']","It is 2085. A young man, one of the few survivors of the human community of old, embarks on a long voyage to find others.","['voice over', 'voice over narration', 'end of the world', 'end of the world scenario', 'the last human', 'flashback', 'told in flashback', 'year 2084', 'year 2085', 'year 2086']",Jonathan Nossiter,"['Santiago Amigorena', 'Nick Nolte', 'Kalipha Touray', 'Charlotte Rampling', 'Jonathan Nossiter']",Jonathan Nossiter,(II) (2020),/title/tt12443726/
The Incredible 2-Headed Transplant,"$354,664",3.5,1.7K,"['Horror', 'Sci-Fi']","Dr. Roger Girard is a rich scientist conducting experiments on head transplantation. His caretaker has a son, Danny, who, although fully grown, has the mind of child. One day an escaped psycho-killer invades Girard's home, killing Danny's father before being gunned down himself. ... Read all","['psychotronic film', 'damsel in distress', 'nosy wife', 'tied up wife', 'bell bottoms', 'kidnapped wife', 'caught snooping', 'prisoner', 'gagged wife', 'housewife']",Anthony M. Lanza,"['John Lawrence', 'Ross Massbaum', 'Bruce Dern', 'Pat Priest', 'Casey Kasem']",James Gordon White,-1971,/title/tt0067245/
The Wizard of Speed and Time,1 hour 35 minutes,7,2K,"['Biography', 'Comedy', 'Musical']","A Hollywood filmmaker (Mike Jittlov) makes a short for an evil film studio. Unbeknownest to him, the producer has placed a bet of $25,000 that he won't come up with anything with a use. Luckily, our film creator gets the help of his friends.","['film within a film', 'stop motion animation', 'filmmaking', 'autobiographical', 'based on short film', 'slapstick comedy', 'woody allen lookalike', '1980s', 'film studio', 'film production']",Mike Jittlov,"['Richard Kaye', 'Deven Chierighino', 'Mike Jittlov', 'Richard Kaye', 'Paige Moore']",Mike Jittlov,-1988,/title/tt0081766/
Xtro 3: Watch the Skies,not-released,3.6,1.2K,"['Horror', 'Sci-Fi']","Marines travel to a deserted island to diffuse bombs, only to be terrorized by a deadly alien creature.","['biopunk', 'exploitation', 'low budget sci fi movie', 'part of trilogy', 'creature feature', 'alien', 'revenge', 'remote island', 'rabbit', 'voice over narration']",Harry Bromley Davenport,"['J. Marvin Campbell', 'Douglas Cavanaugh', 'Robert Culp', 'Harry Bromley Davenport', 'Daryl Haney']",Daryl Haney,-1995,/title/tt0115006/
Bang Bang Baby,1 hour 30 minutes,5,619,"['Drama', 'Fantasy', 'Musical']",A small town teenager in the 1960s believes her dreams of becoming a famous singer will come true when her rock star idol gets stranded in town. But a leak in a nearby chemical plant that is believed to be causing mass mutations threatens to turn her dream into a nightmare.,"['teenager', 'timeframe 1960s']",Jeffrey St. Jules,"['Jane Levy', 'Justin Chatwin', 'David Reale', 'Jeffrey St. Jules', 'Jeffrey St. Jules']",Jeffrey St. Jules,-2014,/title/tt2655734/
