movie title,Run Time,Rating,User Rating,Generes,Overview,Keywords,Director,Top 5 Casts,Writer,year,path,Popularity,Votes,Adult,Poster Image,Runtime,Taglines
No Way Up,not-released,no-rating,0,"['Action', 'Adventure', 'Drama']","Characters from very different backgrounds are thrown together when the plane they're travelling on crashes into the Pacific Ocean. When the airliner comes to rest perilously close to the edge of a ravine with the surviving passengers and crew trapped in an air pocket, a nightmar... Read all",[],Claudio Fäh,"['Phyllis Logan', 'Colm Meaney', 'Will Attenborough', 'Claudio Fäh', 'Andy Mayson']",Andy Mayson,,/title/tt16253418/,2.154,0.0,False,http://image.tmdb.org/t/p/w500/7FpGJTN8IL6IBvQMp6YHBFyhO9Z.jpg,0.0,
Deewane Huye Paagal,2 hours 38 minutes,5.4,5K,"['Action', 'Comedy', 'Drama']","A man embarks on journey to find his love in Dubai, only to learn she has different suitors and admirers.","['dubai', 'twin', 'scientist', 'murder', 'mentally challenged', 'performing cpr on an animal', 'male female relationship', 'lie', 'liar', 'fight', 'dubai', 'scientist']",Vikram Bhatt,"['Neeraj Vora', 'Abbaas Hierapurwala', 'Shahid Kapoor', 'Akshay Kumar', 'Suniel Shetty']",Kiran Kotrial,-2005,/title/tt0444781/,3.934,31.0,False,http://image.tmdb.org/t/p/w500/rLb1IncCARJWbioGxYNDY5NUxb0.jpg,150.0,
Kala,2 hours 10 minutes,6.7,3.6K,"['Action', 'Thriller']",A psychological thriller that revolves around Shaji who faces an intriguing conflict with the many layered shades of human behavior.,"['challenge', 'wolf', 'alps mountains', 'slovenia']",Rohith V.S.,"['Rohith V.S.', 'Tovino Thomas', 'Sumesh Moor', 'Lal', 'Rohith V.S.']",Yadhu Pushpakaran,(I) (2021),/title/tt12687276/,1.304,5.0,False,http://image.tmdb.org/t/p/w500/1Tp4dk3ik388uTDrtJNPnj5qu5f.jpg,68.0,
Jinde Meriye,2 hours 21 minutes,5.3,528,"['Action', 'Comedy', 'Romance']","Yaadi falls in love with Rehmat, an innocent and focused student. Rehmat's father decides to arrange her marriage with a law-abiding man called Yuvi which places Rehmat at a crossroad in her life.",['love'],Pankaj Batra,"['Parmish Verma', 'Sonam Bajwa', 'Navneet Kaur Dhillon', 'Pankaj Batra', 'Jatinder Lall']",Jatinder Lall,-2020,/title/tt10984686/,2.197,1.0,False,http://image.tmdb.org/t/p/w500/uJPsPV19fkBUbINhrjzUturcyW6.jpg,130.0,
Begum Jaan,2 hours 8 minutes,5.5,2.8K,"['Action', 'Drama', 'History']",The story of eleven prostitutes who refuse to part ways with their brothel and each other during the partition between India and Pakistan.,"['character name in title', 'brothel', 'border', 'prostitution', 'period drama', 'colonial india', 'india pakistan border']",Srijit Mukherji,"['Pallavi Sharda', 'Vidya Balan', 'Srijit Mukherji', 'Amitabh Bachchan', 'Pallavi Sharda']",Amitabh Bachchan,-2017,/title/tt5785116/,5.084,21.0,False,http://image.tmdb.org/t/p/w500/spjYSwKazSQEkeMywBZIpnzilQp.jpg,128.0,My Body. My House. My Country. My Rules.
Vakeel Saab,2 hours 33 minutes,7,12K,"['Action', 'Crime', 'Drama']",Three girls find themselves accused of attempt to murder after escaping molestation. Their only hope is an alcoholic lawyer who agrees to take up the case.,"['lawyer', 'court', 'attempted rape', 'alcoholic', 'sexism', 'remake', 'lawyer', 'sexual violence', 'false accusations', 'legal drama']",Venu Sriram,"['Aniruddha Roy Chowdhury', 'Ritesh Shah', 'Pawan Kalyan', 'Nivetha Thomas', 'Anjali']",Shoojit Sircar,-2021,/title/tt8269248/,2.507,12.0,False,http://image.tmdb.org/t/p/w500/jiIKf2tXZJDnpeDxEsA5UnH6DID.jpg,155.0,
Dasara,not-released,no-rating,0,['Action'],,[],Srikanth Odhela,"['Keerthy Suresh', 'Nani', 'Samuthirakani', 'Srikanth Odhela', 'Srikanth Odhela']",Srikanth Odhela,(I),/title/tt15440322/,4.17,12.0,False,http://image.tmdb.org/t/p/w500/uzhNxKy20k3MiGKWLApuegbAcRD.jpg,159.0,
Irumbu Thirai,2 hours 40 minutes,7.6,4.8K,"['Action', 'Crime', 'Thriller']",A soldier takes on a gang of cyber criminals when money goes missing from his account.,"['tamil', 'army officer', 'cyber crime', 'criminal', 'cheque', 'father son relationship', 'brother sister relationship', 'anger management', 'two word title', 'tamil nadu', 'hacker', 'hacking', 'information leak', 'deepweb', 'darknet']",P.S. Mithran,"['Pon Parthiban', 'Rishabh Purohit', 'Vishal', 'Samantha Ruth Prabhu', 'Arjun Sarja']",P.S. Mithran,-2018,/title/tt7179784/,4.98,35.0,False,http://image.tmdb.org/t/p/w500/5yDCAvDtgJ9q7Fgs7Jy94nhRbV4.jpg,160.0,
The Power,not-released,5.4,2K,"['Action', 'Crime', 'Drama']","It is a hair-raising journey into the world of two lovers as both their families are ripped apart for the sake of revenge and power, and an entertaining look at how they rise out of that pit of blood lust and despair, together.",['revenge'],Mahesh Manjrekar,"['Siddharth Salvi', 'Vidyut Jammwal', 'Shruti Haasan', 'Salil Ankola', 'Mahesh Manjrekar']",Mahesh Manjrekar,(I) (2021),/title/tt13802376/,10.021,114.0,False,http://image.tmdb.org/t/p/w500/s0aVEjT1DWopUrJehACWZyqpO99.jpg,92.0,The darkest place is within...
Karz,not-released,7.4,2.3K,"['Action', 'Musical', 'Romance']",Ravi is killed by his wife after his marriage. He is reborn as Monty and is now a singer he goes to holiday in Ooty where he recollects his memories from previous life and inquires about his family from first life and his evil wife Kamini.,"['estate', 'singer', 'wig', 'villainess', 'vengeance', 'temple', 'stage performance', 'revenge', 'reincarnation', 'party']",Subhash Ghai,"['Rahi Masoom Reza', 'Rishi Kapoor', 'Tina Ambani', 'Simi Garewal', 'Subhash Ghai']",Sachin Bhowmick,-1980,/title/tt0214841/,2.252,15.0,False,http://image.tmdb.org/t/p/w500/9FxZH5qsKngHMLNJ6jvst1XCdGU.jpg,159.0,A singer discovers that he was murdered by his own wife in a previous lifetime.
High & Low: The Movie 2 - End of Sky,2 hours 4 minutes,7.1,419,['Action'],"The most brutal new gangs appear. These gangs are Doubt and Prison gang, and they try to dominate the area controlled by SWORD. They also go up against other gangs in the area and challenge White Rascals to fight.","['sequel', 'second part', 'softcore', 'pink film']",Shigeaki Kubo,"['Norihisa Hiranuma', 'Kei Watanabe', 'Shôhei Fukuda', 'Takanori Iwata', 'Nobuyuki Suzuki']",Tsuyoshi Nakakuki,-2017,/title/tt6721358/,28.418,2.0,False,http://image.tmdb.org/t/p/w500/owcqxnEq9UixRbl4lXc6zid0piQ.jpg,63.0,
Madhagaja,2 hours 12 minutes,5,629,"['Action', 'Crime', 'Thriller']","An undercover cop goes into the big bad world , an place taken over by a don, where his safety may be compromised.","['action thriller', 'emotional intelligence', 'undercover cop', 'madagaja']",Mahesh Kumar,"['Mahesh Kumar', 'Sriimurali', 'Ashika Ranganath', 'Chikkanna', 'Mahesh Kumar']",G. Deepak,-2021,/title/tt13979464/,2.339,1.0,False,http://image.tmdb.org/t/p/w500/rFhp8DlrhUzVLO0pW3cIyGoF7S.jpg,132.0,
Final Impact,not-released,4.6,586,"['Action', 'Drama']","A former world kickboxing champion trains a tough, young fighter, who he hopes will avenge the merciless defeat he suffered at the hands of the sadistic champ three years earlier.","['man wears a swimsuit', 'world championship', 'training', 'hospital room', 'impotence', 'slot machine', 'las vegas nevada', 'swimming pool', 'underground fighting', 'fight club', 'asteroid', 'apocalypse']",Joseph Merhi,"['Stephen Smoke', 'Lorenzo Lamas', 'Kathleen Kinmont', 'Michael Worth', 'Joseph Merhi']",Stephen Smoke,-1992,/title/tt0104267/,7.256,48.0,False,http://image.tmdb.org/t/p/w500/qQwvL9kK28XX1bYvTsU8hSdUURD.jpg,90.0,Saving mankind from a dark future.
Zaalim,not-released,4.4,597,"['Action', 'Drama']","Judge Somnath lives with his wife, three sons, and a daughter. Two of his sons, Vikram and Mohan are married, while his daughter, Kaamna, and youngest son, Ravi, are of marriageable age. Somnath had wanted his sons to be a doctor, police officer, and a Judge. While Vikram is a su... Read all","['child murders a child', 'martial arts', 'father son relationship', 'doctor', 'police officer', 'gang war', 'taunting', 'kickboxing', 'rape victim', 'court']",Sikander Bharti,"['Akshay Kumar', 'Madhoo', 'Vishnuvardhan', 'Sikander Bharti', 'Madan Joshi']",Madan Joshi,-1994,/title/tt0290940/,2.672,2.0,False,http://image.tmdb.org/t/p/w500/ibOKfXur8wUJDuu6JE5jLZ6hYJ4.jpg,150.0,
Thamizhan,not-released,5.9,1.9K,"['Action', 'Drama']",A carefree young man who works as junior lawyer turns into an honest lawyer to avenge his sister and brother-in-law by punishing the villains without taking the law in his own hands.,"['forgiveness', 'lawyer', 'death of sister', 'angry mob', 'watching tv', 'court', 'crowd', 'gun', 'knife']",A. Majid,"['A. Majid', 'Thalapathy Vijay', 'Priyanka Chopra Jonas', 'Nassar', 'A. Majid']",S.A. Chandrashekhar,-2002,/title/tt0330977/,3.665,11.0,False,http://image.tmdb.org/t/p/w500/3Y6SCeHkCz1JBakEnDqG6xwbn0o.jpg,150.0,Born to win.
9MM,not-released,no-rating,0,"['Action', 'Thriller']",,[],Dhinil Babu,"['Dileesh Pothan', 'Manju Warrier', 'Dhyan Sreenivasan', 'Dhinil Babu', 'Dhyan Sreenivasan']",Dhyan Sreenivasan,,/title/tt13346486/,0.902,2.0,False,http://image.tmdb.org/t/p/w500/bxI8huA7Elwo4ZOS1lLeLMsZPkh.jpg,0.0,
Dead Meat,not-released,4.7,2.3K,"['Action', 'Comedy', 'Horror']","An infection spreads from slaughtered animals to humans, which causes the dead to rise and feed on the living.","['cow', 'stabbed in the eye', 'blood splatter', 'hit with a shovel', 'hit by a car', 'bitten in the throat', 'zombie', 'zombie child', 'gore', 'decapitation', 'vacation', 'zombie animals', 'zombie', 'illness']",Conor McMahon,"['Marian Araujo', 'David Muyllaert', 'Eoin Whelan', 'Conor McMahon', 'Conor McMahon']",Conor McMahon,-2004,/title/tt0369359/,3.285,32.0,False,http://image.tmdb.org/t/p/w500/t9BW8DXVXWHoxt3qlLMPbKd4hUk.jpg,78.0,"It's not what you eat, it's who you eat!"
Romeo Vs Juliet,not-released,4.7,255,"['Action', 'Drama', 'Romance']",Romeo is an unruly youth in his local village. He goes to London after seeing his dream girl on Facebook to win her heart.,['dream'],Ashok Pati,"['Sudipto Sarkar', 'Ankush Hazra', 'Mahiya Mahi', 'Nita Mistry', 'Ashok Pati']",Pele,-2015,/title/tt4208710/,0.632,0.0,False,http://image.tmdb.org/t/p/w500/4g2k930pfQhPxGITffTatURs7zU.jpg,0.0,
For Better or Worse,1 hour 45 minutes,4.8,522,"['Action', 'Comedy', 'Drama']",A comic love triangle wherein a man falls in love with his younger brother's wife.,"['reference to oprah winfrey', 'independent film', 'biography', 'basketball', 'alcoholism', 'nba', 'social outcast', 'basketball player', 'professional athlete', 'dallas mavericks', 'athlete', 'detroit pistons', 'dallas', 'nba all star', 'chicago bulls', 'san antonio spurs']",Jason Alexander,"['Jason Alexander', 'Lolita Davidovich', 'James Woods', 'Jason Alexander', 'Jeff Nathanson']",Jeff Nathanson,-1995,/title/tt0116332/,5.573,9.0,False,http://image.tmdb.org/t/p/w500/vfEWs1wqZa8aDat4SmqOaYGbKLY.jpg,106.0,Life on the Rebound.
Queen of the Trap House 2: Taking the Throne,not-released,no-rating,0,"['Action', 'Crime', 'Drama']","Kionna has taken full control of her dead boyfriend's drug empire. She has taken the throne to become the official Queen of the Trap House. However, a new man steps into her life causing her to shift focus away from the criminal enterprise. Kionna also begins dealing with new ene... Read all",[],Jeff Profitt,"['Kelsey Delemar', 'Deshawn Long', 'Jeff Profitt', 'Jeff Profitt', 'Jeff Profitt']",Jeff Profitt,-2022,/title/tt13586548/,1.298,1.0,False,http://image.tmdb.org/t/p/w500/pcDd00U4oaaiv2PGKmCCtg8llLV.jpg,82.0,Long live the queen.
Agnee 2,not-released,5.3,179,['Action'],A story of revenge where Agnee takes revenge on the people who killed her parents.,['revenge'],Iftakar Chowdhury,"['Josem M Adams', 'Om Goswami', 'Amit Hasan', 'Iftakar Chowdhury', 'Md Amjad Hossen']",Md Amjad Hossen,-2015,/title/tt4833384/,1.095,0.0,False,http://image.tmdb.org/t/p/w500/bz4lBxrzyouHnWhHpotxFH7OoGX.jpg,0.0,
Hard Evidence,not-released,4.5,177,"['Action', 'Drama', 'Thriller']","Trent Turner has it all - a beautiful wife, a fabulous house, and a business he owns with his best friend. He also has a mistress, a mistress who gets him involved with more than he's bargained for. When he goes to Vancouver for the weekend with her, he's shocked to discover she'... Read all","['dea drug enforcement administration', 'vancouver british columbia', 'drugs', 'murder', 'blackmail', 'kingpin', 'courier', 'business', 'drug smuggling', 'double cross']",Michael Kennedy,"['Gregory Harrison', 'Cali Timmins', 'Joan Severance', 'Michael Kennedy', 'William C. Martell']",William C. Martell,-1995,/title/tt0113260/,1.08,2.0,False,http://image.tmdb.org/t/p/w500/bHKpiuoWuzofzNAK0aUservCsQ5.jpg,100.0,The facts don't lie.
Blackmark,not-released,4.5,319,"['Action', 'Drama', 'Thriller']","In 1963, military industrialist Arthur Blackmark and a Soviet commander must race against the clock to stop an international nuclear incident which threatens to fire up the Cold War and end the world.","['year 1963', 'nuclear missile', 'cold war', 'ussr', 'conspiracy', 'saving the world', 'military industrial complex', 'military industrialist', 'soviet officer', 'race against the clock', 'cold war', 'john f. kennedy', 'assination']",A.J. Martinson,"['Kaiwi Lyman', 'Jeff Hatch', 'Corey MacIntosh', 'A.J. Martinson', 'A.J. Martinson']",A.J. Martinson,-2018,/title/tt4360924/,3.284,23.0,False,http://image.tmdb.org/t/p/w500/jtzsuwWaVHCv4zXi0YQYffAkQVt.jpg,94.0,Save the Country - Save Mankind
Caravan,not-released,6.7,279,"['Action', 'Comedy', 'Musical']","Sunita is a young woman who ends up married to the wrong man, Rajan. Thinking that he has conspired with his girlfriend, Monica to murder her, she runs away to find an old friend of her father's in Bangalore who may be able to help. Having no money, the only way she can get there... Read all","['falling to death', 'truck driver', '1970s', 'runaway bride', 'damsel in distress', 'kidnapped', 'bound and gagged', 'gangsters', 'heiress', 'tied up', 'swashbuckler']",Nasir Hussain,"['Nasir Hussain', 'Asha Parekh', 'Jeetendra', 'Aruna Irani', 'Nasir Hussain']",Sachin Bhowmick,-1971,/title/tt0066888/,1.335,4.0,False,http://image.tmdb.org/t/p/w500/biXtOhpG67I4A9wg2HSKC6dCZhw.jpg,117.0,The Great New Lover of the Screen!
Hollywood Cop,not-released,4.1,549,"['Action', 'Crime', 'Drama']",A detective tries to get back a child who has been kidnapped by gangsters.,"['man in a bed', 'man wears eyeglasses', 'crying woman', 'woman murders a man', 'killing a rapist', 'rape and revenge', 'revenge', 'male police officer shot', 'female police officer', 'police', 'child kidnapping']",Amir Shervan,"['James Mitchum', 'Cameron Mitchell', 'David Goss', 'Amir Shervan', 'Amir Shervan']",Amir Shervan,-1987,/title/tt0095313/,2.036,20.0,False,http://image.tmdb.org/t/p/w500/ijLugAMKf8Fmg4NQtJsxokAx1KN.jpg,106.0,He breaks all the rules to get the job done
Hide,not-released,5.1,1.2K,"['Action', 'Crime', 'Drama']","A modern day Bonnie and Clyde - with a twist - that follows two lovers down a path of destruction, mayhem, and murder as they live in a world where it is acceptable to take whatever they want with murderous consequences.","['woman with a gun', 'panties', 'upskirt', 'violence', 'prison', 'crime spree', 'independent film']",K.C. Bascombe,"['Rachel Miner', 'Christian Kane', 'Polly Shannon', 'K.C. Bascombe', 'Gregory Rosati']",Gregory Rosati,-2008,/title/tt0827181/,5.467,29.0,False,http://image.tmdb.org/t/p/w500/5FycDjGmXXUKXC6iDBEqXMLVOMC.jpg,87.0,Sometimes it takes the dead to help find the living.
Lake Michigan Monster,1 hour 18 minutes,5.8,508,"['Action', 'Adventure', 'Comedy']",An eccentric ship captain and a crew of specialists plot revenge against the most mysterious creature of the deep -- the Lake Michigan Monster.,"['revenge', 'black and white', 'intentionally campy', 'overacting', 'salty sailor', 'lighthouse', 'sonar', 'reference to moby dick', 'monster attack', 'kentucky bourbon', 'wisconsin', 'creature feature', 'milwaukee wisconsin', 'horror comedy']",Ryland Brickson Cole Tews,"['Mike Cheslik', 'Ryland Brickson Cole Tews', 'Erick West', 'Beulah Peters', 'Ryland Brickson Cole Tews']",Ryland Brickson Cole Tews,-2018,/title/tt6748030/,0.827,13.0,False,http://image.tmdb.org/t/p/w500/cI0MP7G7WiUYxgI7NSW5IILujGm.jpg,78.0,"""BANNED IN FOUR LAKES!"""
Karate,not-released,6.2,65,"['Action', 'Drama', 'Musical']","A scientist creates a diamond that can focus sun-rays to burn through anything. The villain, in a bid to get the diamond, kills the scientist. The scientist's karate-learning sons, Desh and Vijay, are separated from each other and their mother. Vjay grows up with his karate instr... Read all","['karate', 'scientist', 'diamond', 'separated brothers', 'acrobatics', 'disco', 'revenge', 'death', 'murder', 'brother brother relationship']",Deb Mukherjee,"['S.H. Bihari', 'Debanshu Mukherjee', 'Mithun Chakraborty', 'Deb Mukherjee', 'Kaajal Kiran']",Dinesh Thakkar,-1983,/title/tt0361793/,1.537,1.0,False,http://image.tmdb.org/t/p/w500/nl7AsL0z4WrJ0h7CAhVfEoFyxMX.jpg,127.0,
Rakhwala,not-released,6.1,52,"['Action', 'Musical', 'Thriller']","Dharmendra plays Deepak, an honest, hard working son. His family consists of his widowed mother and younger brother Suresh. By luck, he stumbles on a good job, but with the wrong man, Mr. Jwalaprasad. His mother takes his oath to protect his younger brother when on her death bed.... Read all","['shot in the back', 'marriage', 'fight', 'murder']",Adurthi Subba Rao,"['Prem Kapoor', 'R.M. Veerappan', 'Dharmendra', 'Leena Chandavarkar', 'Vinod Khanna']",Inder Raj Anand,-1971,/title/tt0067651/,2.675,1.0,False,http://image.tmdb.org/t/p/w500/9FmjLm0OeTnPWKix17njBArVS6q.jpg,0.0,
Slipstream,not-released,4.5,3.4K,"['Action', 'Sci-Fi', 'Thriller']",A scientist goes to a bank to meet a pretty bank-teller. His time-machine allows him to go 10 minutes back in time and correct his approaches to her. He's shadowed by 2 FBI agents and the bank gets robbed.,"['time loop', 'time', 'time travel', 'trapped in a time loop', 'back in time', 'time reversal', 'outer space', 'tape over mouth', 'gadget', 'bank robbery']",David van Eyssen,"['Phillip Badger', 'Sean Astin', 'Vinnie Jones', 'Ivana Milicevic', 'David van Eyssen']",Louis Morneau,-2005,/title/tt0381601/,5.258,53.0,False,http://image.tmdb.org/t/p/w500/vCHjdhP2gmHaEJycpqeA0LYiwj.jpg,89.0,"He's got 10 minutes to change the past, or his future is history"
Agent for H.A.R.M.,not-released,2.3,1.5K,"['Action', 'Adventure', 'Sci-Fi']",Secret agent tries to stop a scientist who has devised a bacterium that devours the body from within.,"['psychotronic film', 'human aetiological relations machine', 'scientist', 'punctuation in title', 'secret agent', 'defector', 'beach house', 'death', 'abduction', 'bikini', 'spy']",Gerd Oswald,"['Peter Mark Richman', 'Wendell Corey', 'Carl Esmond', 'Gerd Oswald', 'Blair Robertson']",Blair Robertson,-1966,/title/tt0060074/,1.212,16.0,False,http://image.tmdb.org/t/p/w500/2j79blKjbZLhhI6ObVw69pX7gjB.jpg,84.0,They used the world's deadliest weapons against this super-secret agent!
Entha Manchivaadavuraa,not-released,5.3,391,"['Action', 'Drama']","Balu loses both of his parents in his childhood and he grows up as an orphan. Because of this, he starts an organization named ""All Is Well"" to supply emotions to the needy.","['childhood', 'good samaritan']",Satish Vegesna,"['Nandamuri Kalyan Ram', 'Mehreen Pirzada', 'V.K. Naresh', 'Satish Vegesna', 'Satish Vegesna']",Satish Vegesna,-2020,/title/tt10995146/,1.4,4.0,False,http://image.tmdb.org/t/p/w500/j33YnqmLItsqo4wUw0B6qMFmnwy.jpg,144.0,
OSS 117 se déchaîne,not-released,5.5,276,"['Action', 'Adventure', 'Thriller']",An American agent disappears after a scuba diving reconnaissance mission in Corsica. The Secret Service sends agent code name OSS 117 to investigate.,"['eurospy', 'psychotronic film', 'pipe smoking', 'cigarette', 'scotch whisky', 'falling into water', 'punched in the face', 'whispering', 'thrown out of a house', 'surveillance', 'france', 'spy', 'based on novel or book', 'fistfight', 'sequel', 'scuba diving', 'explosion', 'surveillance', 'corsica']",André Hunebelle,"['Jean Bruce', 'Pierre Foucaud', 'Kerwin Mathews', 'Nadia Sanders', 'Irina Demick']",Raymond Borel,-1963,/title/tt0141673/,3.217,19.0,False,http://image.tmdb.org/t/p/w500/9uuLQ3wW2oWnkZmkBpR9qfQiXzl.jpg,110.0,
Deadly Past,not-released,4.1,206,"['Action', 'Crime', 'Drama']","Bartender on parole gets re-involved with his previous girlfriend, only to discover he's part of her criminal scheme.","['sex in a car', 'female frontal nudity', 'sex scene', 'male rear nudity', 'female nudity', 'femme fatale', 'independent film', 'femme fatale', 'bdsm']",Tibor Takács,"['Steven Iyama', 'Carol Alt', 'Dedee Pfeiffer', 'Ron Marquette', 'Tibor Takács']",Brian Irving,-1995,/title/tt0112829/,3.086,3.0,False,http://image.tmdb.org/t/p/w500/sXCsRXXeZ7IiMevNEQS0RkzSbRG.jpg,90.0,"Out of his past came a woman ""to die for""."
Tarzan and the Lost Safari,1 hour 26 minutes,5.7,618,"['Action', 'Adventure']","Tarzan leads five passengers from a downed airplane out of the jungle. En route white hunter Hawkins tries to sell them to the Oparian chief. Captured by the Oparians and nearly sacrificed to their lion god, the party is saved by Tarzan.","['dysfunctional marriage', 'unfaithful wife', 'taming of the shrew', '1950s', 'africa', 'tarzan character', 'psychotronic film', 'camp', 'scene during opening credits', 'impalement', 'tarzan']",H. Bruce Humberstone,"['Lillie Hayward', 'Edgar Rice Burroughs', 'Gordon Scott', 'Robert Beatty', 'Yolande Donlan']",Montgomery Pittman,-1957,/title/tt0051057/,3.357,14.0,False,http://image.tmdb.org/t/p/w500/mj5Rz1EQ2YsUVgelrtsyf8YkQws.jpg,86.0,All New And The Greatest Of All !
Ablaze,not-released,3.4,680,"['Drama', 'Action', 'Thriller']","An oil refinery blows up, causing a firestorm that threatens a hospital and everyone inside.","['oil refinery', 'fire', 'firefighter', 'firefighting', 'brother brother relationship', 'opening action scene', 'police chase', 'insurance fraud', 'car crash', 'pregnancy']",Jim Wynorski,"['John Bradley', 'Tom Arnold', 'Ice-T', 'Jim Wynorski', 'Steve Latshaw']",Steve Latshaw,-2001,/title/tt0217979/,2.321,5.0,False,http://image.tmdb.org/t/p/w500/spoY4eH1dfu7ISoLVeBmm8Y3Nfr.jpg,90.0,A firestorm of fiery action and scorching suspense!
Samarasimha Reddy,not-released,7.3,846,"['Action', 'Drama']",Revenge story between Samarasimha Reddy and Veera Raghava Reddy.,"['father stabs daughter', 'blood splatter', 'train station', 'suicide by stabbing oneself', 'action hero', 'machismo', 'family feud', 'accidental killing', 'flashback', 'violence']",Gopal B.,"['M. Rathnam', 'Paruchuri Venkateswara Rao', 'Nandamuri Balakrishna', 'Simran', 'Anjala Zaveri']",Vijayendra Prasad,-1999,/title/tt1575672/,1.68,5.0,False,http://image.tmdb.org/t/p/w500/yDDu07KAOaKKud0GaRQpZoIT5T4.jpg,150.0,
Earthfall,not-released,no-rating,0,"['Action', 'Sci-Fi', 'Thriller']","When the Earth comes under alien attack, humanity's only hope is a down-and-out NASA Astronaut who must struggle to save the world in its darkest hour.","['alien', 'asteroid', 'dystopia', 'meteor']",Michael K. Anderson,"['Jeff Knight', 'Michael K. Anderson', 'Patricia A. Beninati', 'Jeff Knight', 'United States']",Patricia A. Beninati,,/title/tt2930934/,10.926,72.0,False,http://image.tmdb.org/t/p/w500/dCaPFrbKnAjfcz9fUIoX0slelbk.jpg,89.0,The World will Never be the same.
The Return of Superfly,1 hour 35 minutes,4.2,434,"['Action', 'Crime', 'Drama']","In this action-packed sequel, a retired drug dealer living in Paris discovers his old partner has been killed and returns to NY to avenge his murder.","['woman on top', 'violence', 'interrupted sex', 'telephone call', 'nude black woman', 'bare breasts', 'shotgun', 'exploding car', 'crack cocaine', 'woman shot']",Sig Shore,"['Nathan Purdee', 'Margaret Avery', 'Leonard L. Thomas', 'Sig Shore', 'Anthony Wisdom']",Anthony Wisdom,-1990,/title/tt0100480/,3.353,34.0,False,http://image.tmdb.org/t/p/w500/5qh511iOJJ36TgDA7yUN3iRBtN0.jpg,95.0,He's hot as ice and twice as cool.
West of the Divide,not-released,5.3,960,"['Action', 'Adventure', 'Romance']",Ted Hayden impersonates a wanted man and joins Gentry's gang only to learn later that Gentry was the one who killed his father. He saves Virginia Winters' dad's ranch from Gentry and also rescues his long-lost brother Spud.,"['mysterious stranger', 'cattleman', 'medical operation', 'sheriff', 'search for brother', 'posse rider', 'father daughter relationship', 'double identity', 'dummy bullet', 'secret past', 'pre-code']",Robert N. Bradbury,"['Oliver Drake', 'John Wayne', 'Virginia Brown Faire', ""George 'Gabby' Hayes"", 'Robert N. Bradbury']",Robert N. Bradbury,-1934,/title/tt0025969/,3.887,25.0,False,http://image.tmdb.org/t/p/w500/zC5Lt0TOa9R30KfotXzFNehoexQ.jpg,54.0,A Two Gun Son Of The West Takes The Law Into His Own Hands!
Lupin's Daughter,not-released,5.2,33,"['Action', 'Crime']",The Mikumo family attempts their biggest heist to date by traveling abroad.,"['honeymoon', 'family business ', 'family clan', 'thief', 'clans', 'clanul', 'movie version']",Hideki Takeuchi,"['Dai Yokozeki', 'Hiroshi Fujioka', 'Kyôko Fukada', 'Tatsuya Gashûin', 'Hideki Takeuchi']",Yûichi Tokunaga,-2021,/title/tt15033850/,2.323,4.0,False,http://image.tmdb.org/t/p/w500/btRNAf42stJOhnGzUwNZhv13uTR.jpg,110.0,
That Man Bolt,not-released,5.7,336,"['Action', 'Crime', 'Drama']","To take a briefcase from Hong Kong to Mexico City, via Los Angeles, is it necessary to call on that man - Bolt? With the number of dangerous spies and gangsters who are after that briefcase, maybe Jefferson Bolt is not enough.","['roulette', 'champagne', 'white wine', 'las vegas nevada', 'murder of a nude woman', 'murder', 'safe full of money', 'cigar smoking', 'school', 'counterfeit money', 'martial arts', 'revenge', 'blaxploitation cinema']",Henry Levin,"['Charles Eric Johnson', 'Ranald MacDougall', 'Fred Williamson', 'Byron Webster', 'Miko Mayama']",David Lowell Rich,-1973,/title/tt0070787/,3.69,7.0,False,http://image.tmdb.org/t/p/w500/iOhAfB61HJud4sOXGRuilYpCVjq.jpg,103.0,"Got a super-hot delivery? Big, bad and beautiful - man's got it all!"
The Jerusalem File,not-released,5.9,82,"['Action', 'Drama', 'Thriller']","An American student starts working with his Arab colleague while putting all politics aside. However, is his colleague just a regular Joe? Set around the time of Arab-Israeli Six Day War.","['arab', 'six day war', 'terrorism', 'israeli', 'independent film']",John Flynn,"['Bruce Davison', 'Nicol Williamson', 'Daria Halprin', 'John Flynn', 'Troy Kennedy-Martin']",Troy Kennedy-Martin,-1972,/title/tt0068763/,1.4,1.0,False,http://image.tmdb.org/t/p/w500/y8r7eeCgKHsOw0PQBOgIFwQA74n.jpg,95.0,Terror and sudden death erupt in a city torn apart by violence.
Özgür Dünya,2 hours 2 minutes,2.3,473,"['Action', 'Adventure', 'Family']","The story of a game managed by artificial intelligence, which will fall as a bomb to the sector, actually has a different meaning for Asli and her father. This work, designed with a thousand difficulties, will be the first in the world. However, they are unaware of the existence ... Read all","['computer game', 'computer a.i.']",Faruk Aksoy,"['Faruk Aksoy', 'Hüseyin Aksu', 'Evren Erbasol', 'Murat Serezli', 'Rabia Soyturk']",Sevki Es,-2019,/title/tt9308170/,1.186,1.0,False,http://image.tmdb.org/t/p/w500/i1MJkNc7BCQyVYoSZvCTUwTmJVu.jpg,0.0,
