movie title,Run Time,Rating,User Rating,Generes,Overview,Keywords,Director,Top 5 Casts,Writer,year,path,Popularity,Votes,Adult,Poster Image,Runtime,Taglines
More,1 hour 52 minutes,6.4,3K,"['Drama', 'Romance', 'Crime']","Stefan, a recent college graduate, hitchhikes from Germany to Paris where he meets American expatriate, Estelle. They chase the sun to Ibiza. An idyllic island life degenerates when she introduces him to heroin and they get addicted.","['female full frontal nudity', 'male nudity', 'male frontal nudity', 'outdoor nudity', 'party', 'ibiza', 'heroin addict', 'bare breasts', 'voyeur', 'peeping tom', 'heroin addiction', 'pink floyd']",Barbet Schroeder,"['Barbet Schroeder', 'Mimsy Farmer', 'Mimsy Farmer', 'Klaus Grünberg', 'Heinz Engelmann']",Paul Gégauff,-1969,/title/tt0064694/,6.95,61.0,False,http://image.tmdb.org/t/p/w500/kUwWvHuqJFWfYAREKQ52KNbHOxV.jpg,117.0,
Torch Song Trilogy,2 hours,7.7,7.3K,"['Comedy', 'Drama', 'Romance']",Arnold is a gay man working as drag queen in 1971 NYC. He meets a handsome bisexual man.,"['based on play', 'gay bar', 'new york city', 'gay bashing', 'homosexual', 'drag queen', 'gay protagonist', 'three word title', 'piano', 'boyfriend boyfriend relationship', 'new york city', 'drag queen', 'homophobia', 'male homosexuality', 'based on play or musical', 'hate crime', 'female impersonator', 'lgbt interest']",Paul Bogart,"['Anne Bancroft', 'Matthew Broderick', 'Harvey Fierstein', 'Paul Bogart', 'Harvey Fierstein']",Harvey Fierstein,-1988,/title/tt0096289/,6.17,85.0,False,http://image.tmdb.org/t/p/w500/uoMiWYfycupTa7PxJ1XUwqnN6gO.jpg,120.0,It takes a lot of guts and a helluva sense of humor to live life in Arnold's shoe's.
Compulsion,1 hour 24 minutes,3.7,1.5K,"['Drama', 'Fantasy', 'Horror']","After a fight with her boyfriend, a successful female erotic novelist on a book tour of Europe joins her ex and his female friend, with whom she falls madly in love, for a party at a castle owned by a dangerous cult.","['lesbian sex', 'lesbian sex scene', 'sex scene', 'erotic asphyxiation', 'topless female nudity', 'lesbian erotic asphyxiation', 'erotic asphyxiation fetish', 'female writer of erotic stories', 'erotic horror', 'death orgy']",Craig Goodwill,"['Lio Tipton', 'Marta Gastini', 'Jakob Cedergren', 'Craig Goodwill', 'Brian Clark']",Brian Clark,-1959,/title/tt0052700/,17.115,50.0,False,http://image.tmdb.org/t/p/w500/8fPZ50FDA0J3EamkP3g371rewNg.jpg,92.0,There are no rules
The Newcomers,not-released,4.7,449,"['Drama', 'Family']",A 12-year-old boy and his family start life over in a new town.,"['chaste kiss', 'boy egged', 'humiliation', 'egg shampoo', 'bike', 'bicycle', 'bully', 'breaking a window', 'egg', 'overalls']",James Allen Bradley,"['Garrett Clancy', 'Christopher McCoy', 'Matt McCoy', 'Kate Bosworth', 'James Allen Bradley']",Tony Jiti Gill,-2000,/title/tt0221431/,3.749,12.0,False,http://image.tmdb.org/t/p/w500/qRJ3H0CHH2srTwH2L2VRlXlR0s3.jpg,90.0,
Words and Pictures,1 hour 51 minutes,6.6,11K,"['Comedy', 'Drama', 'Romance']",An art instructor and an English teacher form a rivalry that ends up with a competition at their school in which students decide whether words or pictures are more important.,"['rheumatoid arthritis', 'art teacher', 'new york city', 'art class', 'prep school', 'lie', 'game playing', 'reference to god', 'pills', 'crying', 'painter', 'rivalry', 'teacher', 'school', 'battle', 'alcoholic teacher', 'art', 'arrogance']",Fred Schepisi,"['Clive Owen', 'Juliette Binoche', 'Bruce Davison', 'Fred Schepisi', 'Gerald Di Pego']",Gerald Di Pego,-2013,/title/tt2380331/,11.209,204.0,False,http://image.tmdb.org/t/p/w500/xQEVzE1CZ55BiOIetH1Vjm6AHNQ.jpg,111.0,"Is a man worth more than his words, a woman worth more than her pictures?"
Gigi & Nate,not-released,no-rating,0,"['Drama', 'Family']","A young man's life is turned upside down after he is left a quadriplegic. Moving forward seems near impossible until he meets his unlikely service animal, Gigi - a curious and intelligent capuchin monkey.",[],Nick Hamm,"['Charlie Rowe', 'Marcia Gay Harden', 'Jim Belushi', 'Nick Hamm', 'David Hudgins']",David Hudgins,-2022,/title/tt10341196/,13.825,93.0,False,http://image.tmdb.org/t/p/w500/xP1GXV1gms9b5BpHZP7S8qs8FO.jpg,114.0,Inspired by the true story of a life-changing friendship.
Morvern Callar,1 hour 37 minutes,6.7,10K,['Drama'],"After her beloved boyfriend's suicide, a mourning supermarket worker and her best friend hit the road in Scotland, but find that grief is something that you can't run away from forever.","['christmas', 'grief', 'suicide', 'ibiza', 'two women in bath tub', 'female rear nudity', 'breasts', 'plagiarized book', 'cleavage', 'male nudity', 'suicide', 'scotland', 'spain', 'based on novel or book', 'supermarket', 'best friend', 'writer', 'woman director', 'christmas']",Lynne Ramsay,"['Liana Dognini', 'Alan Warner', 'Samantha Morton', 'Kathleen McDermott', 'Linda McGuire']",Lynne Ramsay,-2002,/title/tt0300214/,8.999,135.0,False,http://image.tmdb.org/t/p/w500/qcX86XKhPH4Q02OcKv4cnbrmFOn.jpg,97.0,
Bright Young Things,1 hour 42 minutes,6.5,5.7K,"['Comedy', 'Drama', 'War']","An adaptation of Evelyn Waugh's novel ""Vile Bodies"", is a look into the lives of a young novelist, his would-be lover, and a host of young people who beautified London in the 1930s.","['lesbian subtext', 'lesbian', 'homosexual', 'soldier', 'card game', 'train station', 'stationmaster', 'taxi', 'period drama', 'end credits roll call', 'london, england', 'based on novel or book', 'social commentary', 'aristocrat', '1930s']",Stephen Fry,"['Evelyn Waugh', 'Stephen Campbell Moore', 'Emily Mortimer', 'Dan Aykroyd', 'Stephen Fry']",Stephen Fry,-2003,/title/tt0325123/,11.218,72.0,False,http://image.tmdb.org/t/p/w500/m7ik01FJKBSEoy0L0PKz7eEf9kI.jpg,106.0,Sex... Scandal... Celebrity... Some things never change.
Disco Pigs,not-released,6.5,4.7K,"['Crime', 'Drama', 'Romance']","Pig and Runt - born on the same day, in the same hospital, moments apart. Twins, all but by blood. Inseparable from birth, they are almost telepathic. They are also partners in crime, with an appetite for recklessness, exploration and destruction. But days before their 17th birth... Read all","['title directed by female', 'timeframe 2000s', 'cigarette', 'blood', 'jealousy', 'violence', 'birth', 'hospital', 'birthday', 'twin', 'woman director']",Kirsten Sheridan,"['Elaine Cassidy', 'Cillian Murphy', 'Sarah Gallagher', 'Kirsten Sheridan', 'Enda Walsh']",Enda Walsh,-2001,/title/tt0236157/,6.547,58.0,False,http://image.tmdb.org/t/p/w500/cvc0ufpTy8jdazickHhtbrcx3rS.jpg,93.0,90 minutes you'll never forget.
No Man of Her Own,not-released,7.4,2.5K,"['Drama', 'Film-Noir', 'Romance']","A pregnant woman adopts the identity of a railroad crash victim and starts a new life with the woman's wealthy in-laws, but is soon blackmailed by her devious ex.","['dumping a dead body', 'five word title', 'female protagonist', 'suitcase', 'train ticket', 'apartment', 'crying woman', 'new york', 'thunderstorm', 'wedding ring', 'blackmail', 'film noir', 'train crash', 'stolen identity', 'unmarried mother', 'jilted woman', 'domestic', 'melodrama']",Mitchell Leisen,"['Catherine Turney', 'Cornell Woolrich', 'Barbara Stanwyck', 'John Lund', 'Jane Cowl']",Sally Benson,-1950,/title/tt0041694/,4.279,37.0,False,http://image.tmdb.org/t/p/w500/pYJukaE6s3AwHXJ1pQl8PEVlozx.jpg,98.0,
One Night with the King,"$20,000,000 (estimated)",6,7.3K,"['Biography', 'Drama', 'History']","In Biblical times, a girl disguises her Jewish origins when the Persian king comes looking for a new bride among his subjects.","['biblical', 'persia', 'esther', 'book of esther', 'treachery', 'starts with narration', 'female protagonist', 'treason', 'traitor', 'jew', 'based on novel or book', 'persia', 'queen', 'bible', 'biography', 'esther', 'old testament', '5th century bc']",Michael O. Sajbel,"['Mark Andrew Olsen', 'Tommy Tenney', 'Tiffany Dupont', 'Luke Goss', 'John Noble']",Stephan Blinn,-2006,/title/tt0430431/,8.694,58.0,False,http://image.tmdb.org/t/p/w500/ybiEPOVATKDWm9PAHjAlRekriMl.jpg,123.0,Feel The Touch Of Destiny
Metronom,not-released,7.4,77,['Drama'],"Romania, the autumn of the year 1972. Ana, a 17 year-old teenager, finds out that her boyfriend will flee the country for good in a few days. The two lovers decide to spend their last days together.",[],Alexandru Belc,"['Mara Bugarin', 'Serban Lazarovici', 'Vlad Ivanov', 'Alexandru Belc', 'Alexandru Belc']",Alexandru Belc,-2022,/title/tt12253164/,4.839,15.0,False,http://image.tmdb.org/t/p/w500/uS60bGoYIEf81hLy1sAGY22VBDJ.jpg,102.0,We all keep the secret.
Snatch,not-released,5.9,403,"['Crime', 'Thriller', 'Drama']","A teenage girl is kidnapped by 3 guys and taken to an abandoned house in the country, and make her write her own ransom letter. She soon discovers that one of her captors is infatuated with her and she will use those feelings to stay alive.","['exploitation film', 'white panty', 'teenage girl', 'bound and gagged', 'female full frontal nudity', 'sleeping', 'sex while asleep', 'sailing', 'handcuffs', 'gun', 'england', 'gypsy', 'gambling', 'bare knuckle boxing', 'slang', 'robbery', 'trailer park', 'antwerp', 'boxer', 'gangster', 'pig', 'underground fighting', 'cult film', 'diamond heist', 'pikey']",Eriprando Visconti,"['Lisa Morpurgo', 'Eriprando Visconti', 'Michele Placido', 'Rena Niehaus', 'Flavio Bucci']",Roberto Gandus,-2000,/title/tt0208092/,32.936,8325.0,False,http://image.tmdb.org/t/p/w500/56mOJth6DJ6JhgoE2jtpilVqJO.jpg,103.0,Stealin' stones and breakin' bones.
Head in the Clouds,2 hours 12 minutes,6.5,15K,"['Drama', 'Romance', 'War']","From the roaring 1920s to the ruinous Spanish Civil War and Adolf Hitler's rise into power, the lives of an Irish schoolteacher, a provocative heiress and her Spanish muse are intricately interlaced, sharing the same destiny and passion.","['year 1944', 'female frontal nudity', 'lingerie slip', 'women dancing together', 'striptease', 'orgy', 'cunnilingus', 'panties', 'menage a trois', 'group sex', 'photographer', 'world war ii', 'nazi', 'spanish civil war (1936-39)', 'love', 'german occupation', 'mansion', 'class differences', 'irishman', 'mother daughter relationship', 'lesbian', 'nudity']",John Duigan,"['Charlize Theron', 'Stuart Townsend', 'Penélope Cruz', 'John Duigan', 'John Duigan']",John Duigan,-2004,/title/tt0338097/,14.575,189.0,False,http://image.tmdb.org/t/p/w500/7hife90EykgFaJ6KPY1DX8y7DVD.jpg,121.0,Three lives. One destiny.
Native Son,not-released,5.7,2.5K,['Drama'],A young African-American living in Chicago enters into a seductive new world of money and power after he is hired as a chauffeur for an affluent businessman.,"['money', 'tragedy', 'african american', 'racism', 'african american lead character', 'african american man', 'heterosexual couple', 'heterosexual relationship', 'based on novel', 'chicago, illinois', 'based on novel or book', 'poverty']",Rashid Johnson,"['Richard Wright', 'Ashton Sanders', 'Margaret Qualley', 'Nick Robinson', 'Rashid Johnson']",Suzan-Lori Parks,-2019,/title/tt6566768/,10.5,77.0,False,http://image.tmdb.org/t/p/w500/vVF6CnjXLqAjK2crI1ielma18TW.jpg,114.0,
Human Nature,1 hour 36 minutes,6.4,18K,"['Comedy', 'Drama']","A woman is in love with a man in love with another woman, and all three have designs on a young man raised as an ape.","['table manners', 'mouse', 'body hair', 'man wears eyeglasses', 'pubic hair', 'male pubic hair', 'male frontal nudity', 'female full frontal nudity', 'nature', 'scientist', 'individual', 'human evolution', 'philosophy', 'sexuality', 'mentally disabled', 'experiment', 'professor', 'mouse', 'civilization', 'sapient', 'ethologist', 'kaspar-hauser-syndrom', 'zoo', 'arts and culture', 'small person', 'forest', 'author', 'hair', 'disabled']",Michel Gondry,"['Tim Robbins', 'Patricia Arquette', 'Rhys Ifans', 'Michel Gondry', 'Charlie Kaufman']",Charlie Kaufman,-2001,/title/tt0219822/,13.747,225.0,False,http://image.tmdb.org/t/p/w500/8FlxH4q1plGzdoJmK2VHgap3Ly7.jpg,96.0,In the Interest of Civilization … Conform.
Love and Other Disasters,1 hour 30 minutes,6.1,14K,"['Comedy', 'Drama', 'Romance']",An American intern at U.K. Vogue helps her friends find love.,"['stripper', 'talking about sex', 'woman in a bathtub', 'shower', 'lesbian kiss', 'female nudity', 'reference to jamie oliver', 'neon', 'flashback', ""reference to sotheby's"", 'london, england', 'screenplay', 'new love', 'lifestyle', 'vernissage', 'fashion journal', 'lover', 'lovers', 'arts', 'relation', 'make a match', 'fashion photographer', 'woman between two men', 'pretended love', 'relationship', 'fashion', 'extramarital affair', 'gay theme']",Alek Keshishian,"['Brittany Murphy', 'Matthew Rhys', 'Catherine Tate', 'Alek Keshishian', 'Alek Keshishian']",Alek Keshishian,-2006,/title/tt0452643/,10.838,306.0,False,http://image.tmdb.org/t/p/w500/A0bXqv83sOVBnDyFGQCDeEWb0Os.jpg,91.0,A comedy that proves love is blind.
Jumping the Broom,1 hour 52 minutes,5.6,11K,"['Comedy', 'Drama']",Two very different families converge on Martha's Vineyard one weekend for a wedding.,"['columbia tristar', 'weekend', ""martha's vineyard"", 'wedding', 'older woman younger man relationship', 'mother', 'aunt', 'family secret', 'mother son relationship', 'family relationships', 'wedding', 'class differences', ""martha's vineyard""]",Salim Akil,"['Arlene Gibbs', 'Paula Patton', 'Laz Alonso', 'Angela Bassett', 'Salim Akil']",Elizabeth Hunter,-2011,/title/tt1640484/,13.337,187.0,False,http://image.tmdb.org/t/p/w500/60OXQUsWfAdSimqwAAJ5EvBxTre.jpg,112.0,Sometimes the only way to get past family drama... is to jump right over it.
Marfa Girl 2,not-released,4.7,412,['Drama'],"A young mother living in Marfa, Texas struggles to raise her child after suffering from a brutal sexual assault.","['cunnilingus', 'erection', 'penetration', 'sex scene', 'sequel', 'man urinating', 'hand over penis', 'male full frontal nudity', 'male pubic hair', 'male genitalia', 'texas', 'sequel', 'family tragedy', 'border town']",Larry Clark,"['Adam Mediano', 'Drake Burnette', 'Mercedes Maxwell', 'Larry Clark', 'Larry Clark']",Larry Clark,-2018,/title/tt5690992/,2.218,16.0,False,http://image.tmdb.org/t/p/w500/f9LqBpPYiSv0TK58j9UV2wlsS0q.jpg,75.0,
The Invisible Woman,1 hour 51 minutes,6.1,10K,"['Biography', 'Drama', 'History']","At the height of his career, Charles Dickens meets a younger woman who becomes his secret lover until his death.","['older man younger woman relationship', 'based on true story', 'charles dickens character', 'period drama', 'secret', 'actress', 'crying', 'cemetery', 'tragedy', 'older man young girl relationship', 'biography']",Ralph Fiennes,"['Claire Tomalin', 'Ralph Fiennes', 'Felicity Jones', 'Kristin Scott Thomas', 'Ralph Fiennes']",Abi Morgan,-2013,/title/tt1700845/,8.007,174.0,False,http://image.tmdb.org/t/p/w500/1qurTmuj36prAz4BG71hC9r2n02.jpg,111.0,His greatest story was the one he could never tell.
North Dallas Forty,1 hour 59 minutes,6.9,5.3K,"['Comedy', 'Drama', 'Sport']",A satire of American professional football in which a veteran pass-catcher's individuality and refusal to become part of the team family is bitterly resented by his disciplinarian coaches.,"['texas', 'male nudity', 'male frontal nudity', 'male rear nudity', 'pubic hair', 'male pubic hair', 'cardinal direction in title', 'three word title', 'american football movie', 'professional american football', 'american football', 'based on novel or book', 'dallas texas', 'sports']",Ted Kotcheff,"['Frank Yablans', 'Ted Kotcheff', 'Nick Nolte', 'Charles Durning', 'Mac Davis']",Peter Gent,-1979,/title/tt0079640/,6.144,55.0,False,http://image.tmdb.org/t/p/w500/mFhSl76WbhNWVjwObFZRjaDalOF.jpg,119.0,Wait till you see the weird part.
The Artist's Wife,1 hour 34 minutes,5.8,234,['Drama'],"Claire Smythson, wife of the renowned abstract artist Richard Smythson, is plunged into a late-life crisis when her husband is diagnosed with Alzheimer's disease and is in danger of not completing the paintings for his final show.","['artist', 'marriage', 'dementia']",Tom Dolby,"['Nicole Brending', 'Abdi Nazemian', 'Bruce Dern', 'Stefanie Powers', 'Lena Olin']",Tom Dolby,-2019,/title/tt5806558/,3.012,7.0,False,http://image.tmdb.org/t/p/w500/g0GLJ7hRTMwBAbFq5Zkm90kUByz.jpg,94.0,The greatest art is learning how to love.
Montford: The Chickasaw Rancher,not-released,6.6,728,"['Biography', 'Drama', 'History']","A remarkable story inspired by the life of renowned Chickasaw cattleman Montford T. Johnson, a man who overcame great hardships to establish a ranching empire along the famous cattle highway of the American West, the Chisolm Trail.","['life', 'cattle rancher', 'native americans', 'challenges', 'inspired by a true story', '1800s', 'civil war', 'cattleman', 'indian territory', 'chickasaw indian']",Nathan Frankowski,"['Martin Sensmeier', 'Dermot Mulroney', 'Tommy Flanagan', 'Nathan Frankowski', 'Lucy Tennessee Cole']",Lucy Tennessee Cole,-2021,/title/tt6704894/,3.373,5.0,False,http://image.tmdb.org/t/p/w500/A6d9TBYB8pzJbJEBGFBaoqgFEVV.jpg,96.0,
Havana,2 hours 24 minutes,6.1,8K,"['Drama', 'Romance', 'War']","In 1950s Cuba, a professional gambler falls for a woman heavily involved in the revolution movement.","['cuba', 'gambler', 'poker the card game', 'rebellion', 'rebel', 'smuggling', 'gambling', 'havana cuba', 'cigar smoking', 'caribbean sea', 'cuba', 'cuban revolution', 'gambler', 'havana, cuba', '1950s']",Sydney Pollack,"['David Rayfiel', 'Robert Redford', 'Lena Olin', 'Alan Arkin', 'Sydney Pollack']",Judith Rascoe,(I) (1990),/title/tt0099747/,10.928,131.0,False,http://image.tmdb.org/t/p/w500/ayp3g6Q163cisgV544q3e26VkKl.jpg,144.0,A gambler who trusted no one. A woman who risked everything. And a passion that brought them together in the most dangerous city in the world.
A Patch of Blue,"$800,000 (estimated)",8,8.6K,"['Drama', 'Romance']","A blind, uneducated white girl is befriended by a black man, who becomes determined to help her escape her impoverished and abusive home life by introducing her to the outside world.","['tolerance', 'racial prejudice', 'interracial romance', 'park', 'music box', 'blindness', 'tenement', 'grocery shopping', 'pineapple juice', 'friendship', 'prostitute', 'grandparent grandchild relationship', 'friendship', 'tension', 'racism', 'blind', 'park', 'tenement', 'blindness', 'innocence lost', 'abuse']",Guy Green,"['Guy Green', 'Sidney Poitier', 'Shelley Winters', 'Elizabeth Hartman', 'Guy Green']",Elizabeth Kata,-1965,/title/tt0059573/,10.389,89.0,False,http://image.tmdb.org/t/p/w500/9eFULnzgoLpO7lvg6FMutGRuNFg.jpg,105.0,Love is color blind.
Our Blushing Brides,1 hour 42 minutes,6.2,783,"['Drama', 'Music', 'Romance']","Three department store girls--Connie, Franky, and Jerry--share an apartment on West 91st Street in New York City. Each earns little more than 20 dollars per week. Jerry is the sensible one, but the others throw themselves at amoral rich men in an attempt to hook one and better th... Read all","['department store', 'female protagonist', 'fashion show', 'unwanted pregnancy', 'brother brother relationship', 'title co written by female', 'punching a time clock', 'department store model', 'marriage engagement', 'department store owner', 'suicide', 'pre-code', 'fashion show', 'modeling', 'broken heart', 'breach of promise', 'salesgirl', 'evening gown', '1930s', 'fashion model', 'roommates']",Harry Beaumont,"['Helen Meinardi', 'Joan Crawford', 'Robert Montgomery', 'Anita Page', 'Harry Beaumont']",Edwin Justus Mayer,-1930,/title/tt0021223/,2.983,13.0,False,http://image.tmdb.org/t/p/w500/b8TVe7RkB2ZHgJdGINTG3hp9KAH.jpg,99.0,The Man Joan Loves---Loves Her! But Marriage Never Entered His Head!
Johnny Suede,1 hour 37 minutes,5.8,4.2K,"['Comedy', 'Drama', 'Music']",A struggling young musician and devoted fan of Ricky Nelson wants to be just like his idol and become a rock star.,"['bare chested male', 'male objectification', 'antihero', 'barbershop', 'cake', 'gift', 'chicken meat', 'electronic keyboard', 'telephone booth', ""rock 'n' roll"", ""rock 'n' roll"", 'nightclub', 'musician', 'rent', 'liar']",Tom DiCillo,"['Brad Pitt', 'Richard Boes', 'Cheryl Costa', 'Tom DiCillo', 'Tom DiCillo']",Tom DiCillo,-1991,/title/tt0104567/,6.474,55.0,False,http://image.tmdb.org/t/p/w500/x1ZvgHwDUFsgqWhYUEcJcyHmZQW.jpg,97.0,Keeping up an image can be a full time job.
South Central,1 hour 38 minutes,6.8,6K,"['Crime', 'Drama']",A former gangster fresh out of prison wants to change his life for the better and must save his 10 year old son who has already chosen a gang life.,"['inner city', 'nazi', 'california', 'child with a gun', 'gun', 'hood', 'nurse hat', 'game boy', 'ping pong paddle', 'ping pong', 'gang war', 'los angeles, california']",Stephen Milburn Anderson,"['Donald Bakeer', 'Glenn Plummer', 'Byron Minns', 'Lexie Bigham', 'Stephen Milburn Anderson']",Stephen Milburn Anderson,-1992,/title/tt0105450/,9.815,73.0,False,http://image.tmdb.org/t/p/w500/i1kpCAxuEeUPe9Ep8r1VUYRfSVX.jpg,99.0,A child's chance to escape anger and injustice begins with one man... His father.
Unbroken: Path to Redemption,1 hour 38 minutes,5.7,3.1K,"['Biography', 'Drama', 'History']","The next amazing chapter of Olympian and World War II hero Louis Zamperini's powerful true story of forgiveness, redemption, and amazing grace.","['christian', 'based on true story', '2010s', 'ptsd post traumatic stress disorder', 'religion', 'world war two', 'timeframe 2010s', 'christian propaganda', 'post-traumatic stress disorder (ptsd)', 'based on novel or book', 'biography', 'faith', 'sequel']",Harold Cronk,"['Ken Hixon', 'Laura Hillenbrand', 'Samuel Hunt', 'Merritt Patterson', 'Bobby Campo']",Richard Friedenberg,-2018,/title/tt7339792/,34.053,131.0,False,http://image.tmdb.org/t/p/w500/oD5RxDJGdJgpX8X61QMX0qNyYYu.jpg,98.0,"When the war ended, the battle began."
Stormswept,not-released,3.6,338,"['Drama', 'Horror', 'Mystery']","On a stormy night in Louisiana, six people are haunted by the spirit of a demented slave master with an insatiable erotic appetite, as they stay trapped inside a haunted mansion by a thunderstorm.","['female full frontal nudity', 'female nudity', 'pantyhose', 'storm', 'sexploitation', 'softcore', 'candle making', 'cowgirl sex position', 'bare chested male', 'upskirt']",David I. Frazer,"['Svetlana Mischoff', 'Justin Carroll', 'Kathleen Kinmont', 'Melissa Moore', 'David I. Frazer']",David I. Frazer,-1995,/title/tt0114554/,2.997,3.0,False,http://image.tmdb.org/t/p/w500/mFZgryyASr0XN2CZlRt6yq6SnBF.jpg,93.0,
Pumpkin,1 hour 53 minutes,6,9K,"['Comedy', 'Drama', 'Romance']",A sorority girl finds her life falling apart after she develops romantic feelings for a mentally-challenged man.,"['sorority girl', 'hula dance', 'mother daughter relationship', 'mental retardation', 'male objectification', 'character name as title', 'forename as title', 'reference to the stepford wives', 'man uses a wheelchair', 'pumpkin', 'disabled', 'sorority girl', 'filipino american', 'poetry workshop', 'community college', 'stepford wife', 's.a.t.', 'intellectual disability', 'physical disability']",Anthony Abrams,"['Adam Larson Broder', 'Christina Ricci', 'Hank Harris', 'Brenda Blethyn', 'Anthony Abrams']",Adam Larson Broder,-2002,/title/tt0265591/,7.487,95.0,False,http://image.tmdb.org/t/p/w500/25qW6cO2zqYBpqTw8BBIhBIUpl4.jpg,113.0,a comedy for the romantically challenged
And Then Came Lola,not-released,3.9,1.7K,"['Comedy', 'Drama', 'Romance']","In this sexy lesbian romp, Lola will lose her job and her girlfriend if she can't get to a crucial meeting on time. She's got just three chances to get it right.","['timeloop', 'photographer', 'f rated', 'sex toy', 'gay relationship', 'sex', 'homosexual', 'gay', 'motorcyclist', 'bribe', 'photographer', 'lesbian relationship', 'lgbt', 'woman director']",Ellen Seidler,"['Ellen Seidler', 'Megan Siler', 'Ashleigh Sumner', 'Jill Bennett', 'Cathy DeBuono']",Megan Siler,-2009,/title/tt1123894/,6.506,35.0,False,http://image.tmdb.org/t/p/w500/dD1w3QDf5RggqixCSFXWcrBBHO9.jpg,71.0,
The Key to Sex,not-released,4.9,470,"['Comedy', 'Drama']","When brainy office assistant Simon is left in charge of the boss's Hollywood mansion, the weekend becomes an opportunity of a lifetime. Entrusted by power-hungry movie producer Alan to guard the estate, Simon thinks he's finally made the grade until he learns that his friends and... Read all","['unsimulated oral sex', 'cunnilingus', 'simulated blow job', 'sex in hot tub', 'large breasts', 'sex near swimming pool', 'woman on top', 'labia', 'thong panties', 'breast sucking', 'adultery', 'infidelity', 'lust']",John Quinn,"['Maria Ford', 'Scott Carson', 'Jeannie Millar', 'John Quinn', 'Christopher Byrne']",Christopher Byrne,-1999,/title/tt0177967/,8.333,19.0,False,http://image.tmdb.org/t/p/w500/oseHdIXUvSxS8oe04JVIU8c6D4T.jpg,96.0,The boss's mansion. The boss's girlfriend. Someone's gonna get burned.
Goal II: Living the Dream,1 hour 55 minutes,5.8,33K,"['Adventure', 'Drama', 'Sport']","When Newcastle United soccer star Santiago Muñez (Kuno Becker) is offered a spot with Real Madrid, he accepts, but the move - accompanied by big money and fame - tests his ties and loyalties to family, friends, and business acquaintances.","['numbered sequel', 'soccer sport', 'soccer', 'friendship', 'car theft', 'paparazzo', 'car crash', 'raised middle finger', 'professional athlete', 'mother son reunion', 'football (soccer)']",Jaume Collet-Serra,"['Adrian Butchart', 'Terry Loane', 'Kuno Becker', 'Alessandro Nivola', 'Anna Friel']",Mike Jefferies,-2007,/title/tt0473360/,18.46,613.0,False,http://image.tmdb.org/t/p/w500/vFRuhcZwG3T4WiEG0hnbBdMEYRm.jpg,115.0,
Wonderwell,not-released,no-rating,0,"['Drama', 'Family', 'Fantasy']","A coming-of-age fairy tale set between modern-day Italy and an imaginary realm just beyond, Wonderwell follows Violet, a naive and inquisitive 12 year-old-girl, on a thrilling journey that transforms her world forever.","['journey', 'italy', 'fairy tale', 'coming of age', 'tuscany, italy', 'reality vs fantasy', 'fantasy world']",Vlad Marsavin,"['Carrie Fisher', 'Rita Ora', 'Kiera Milward', 'Vlad Marsavin', 'William Brookfield']",William Brookfield,-2022,/title/tt6195756/,13.79,11.0,False,http://image.tmdb.org/t/p/w500/deoxTZeVAULpVvbbxrNxAcyHAkk.jpg,96.0,Transform your world forever.
The Other,1 hour 48 minutes,6.8,6.2K,"['Drama', 'Horror', 'Mystery']","A series of gruesome accidents plague a small American farming community in the summer of 1935, encircling two identical twin brothers and their family.","['accident', ""child's point of view"", 'pregnant wife', 'brother brother relationship', 'rat', 'paralysis', 'harmonica', 'evil twin', '1930s', 'timeframe 1930s', 'twin brother']",Robert Mulligan,"['Uta Hagen', 'Diana Muldaur', 'Chris Udvarnoky', 'Robert Mulligan', 'Tom Tryon']",Tom Tryon,-1972,/title/tt0069050/,9.301,120.0,False,http://image.tmdb.org/t/p/w500/aD6ucPw41W8RImWzFSFeWkHrpiR.jpg,108.0,Niles and Holland are as close as twin brothers can be. Appearances can be deceiving... and deadly.
Ripley's Game,1 hour 50 minutes,6.6,18K,"['Crime', 'Drama', 'Mystery']",A dying family man in need of money is persuaded to assassinate a European crime boss.,"['villa', 'art forgery', 'based on novel', 'character name in title', 'child', 'tom ripley character', 'two word title', 'surname in title', 'black comedy', 'cigarette', 'berlin, germany', 'based on novel or book', 'villa', 'milan', 'hitman', 'assignment', 'greed', 'insult', 'bratva (russian mafia)', 'woman director']",Liliana Cavani,"['Liliana Cavani', 'Patricia Highsmith', 'John Malkovich', 'Dougray Scott', 'Lena Headey']",Charles McKeown,-2002,/title/tt0265651/,9.975,229.0,False,http://image.tmdb.org/t/p/w500/1SoBJ38aCfvePgMAneeZYvmz9wB.jpg,110.0,Older. Wiser. More Talented.
